| polra_number|pol_first_name  |pol_middle_name |pol_last_name   |pol_abbrv   |pol_junior|polra_party|ra_number  |pol_nat_id |polra_in_order|pol_number |st_postal|
|   30745|Jay ||Stoddard|Stoddard|  |Dem|  28384|  30014| 2|  29307|NE   |
|   30739|Kelly   ||Rosberg |Rosberg |  |Neb|  28594|  29993| 3|  29310|NE   |
|6217|Bill||Haas|Haas|  |Dem|  26023|  59468| 2|  29313|MO   |
|   30716|Jeff||Fortenberry |Frtnbrry|  |GOP|  28382|  49989| 1|  29388|NE   |
|   30740|Steve   ||Larrick |Larrick |  |Grn|  28594|  50446| 4|  29393|NE   |
|6647|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 2|  29443|MO   |
|   32589|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  29450|MT   |
|6648|John||McCain  |McCain  |  |GOP|  0|   1701| 1|  29452|MO   |
|   30742|Jim ||Esch|Esch|  |Dem|  28385|  51569| 2|  29481|NE   |
|6204|Andrew  ||Finkenstadt |Fnknstdt|  |Lib|  26795|  59467| 3|  29485|MO   |
|   30734|Scott   ||Kleeb   |Kleeb   |  |Dem|  28594|  51570| 2|  29486|NE   |
|6220|Chris   ||Sander  |Sander  |  |GOP|  26025|  59472| 1|  29491|MO   |
|6235|Kay ||Barnes  |Barnes  |  |Dem|  26031|  59480| 2|  29499|MO   |
|6239|Richard ||Monroe  |Monroe  |  |Dem|  26033|  59483| 2|  29501|MO   |
|6244|Joe ||Allen   |Allen   |  |Dem|  26035|  59485| 2|  29504|MO   |
|   30721|John||McCain  |McCain  |  |GOP|  0|   1701| 1|  29589|NE   |
|   30725|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 2|  29593|NE   |
|   30730|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 4|  29598|NE   |
|   30741|Max ||Yashirin|Yashirin|  |Dem|  28382|  57811| 2|  29605|NE   |
|  16|Shelley ||Berkley |Berkley |  |Dem|  3|489| 1|  29673|NV   |
|   30876|Bob ||Barr|Barr|  |Lib|  0|  11527| 5|  29687|NE   |
|   30875|Chuck   ||Baldwin |Baldwin |  |Neb|  0|  59208| 3|  29688|NE   |
|6651|Bob ||Barr|Barr|  |Lib|  0|  11527| 3|  29696|MO   |
|6653|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 4|  29697|MO   |
|6654|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 5|  29698|MO   |
|6656|Gregory ||Thompson|Thompsn |  |CST|  26795|  59831| 4|  29699|MO   |
|6658|Cindy   ||Redburn |Redburn |  |CST|  26025|  59832| 4|  29700|MO   |
|6659|Travis  ||Maddox  |Maddox  |  |CST|  26033|  59833| 4|  29701|MO   |
|6660|Richard ||Smith   |Smith   |  |CST|  26035|  50510| 4|  29702|MO   |
|  26|Jon ||Porter  |Porter  |  |GOP|  30155|   1015| 2|  29926|NV   |
|  20|Jill||Derby   |Derby   |  |Dem|  4|  30256| 1|  30009|NV   |
|  29|Dina||Titus   |Titus   |  |Dem|  30155|  30878| 1|  30774|NV   |
|   36859|Frank   ||Pallone |Pallone |  |Dem|  31212|375| 1|  31012|NJ   |
|   36854|Chris   ||Smith   |Smith   |  |GOP|  31208|   1352| 2|  31018|NJ   |
|   41091|Jeanne  ||Shaheen |Shaheen |  |Dem|  30003|   1073| 1|  31019|NH   |
|   36862|Donald  ||Payne   |Payne   |  |Dem|  31220|382| 1|  31038|NJ   |
|   36879|John||Adler   |Adler   |  |Dem|  31216|  56726| 1|  31079|NJ   |
|   36852|Frank   ||LoBiondo|LoBiond |  |GOP|  31205|371| 2|  31400|NJ   |
|  19|Craig   ||Bergland|Bergland|  |Grn|  4|  51810| 3|  31449|NV   |
|  21|John||Everhart|Everhart|  |IAP|  4|  59547| 4|  31450|NV   |
|   36893|Leonard ||Lance   |Lance   |  |GOP|  31218|  56743| 2|  31504|NJ   |
|   36857|Rodney  ||Frelinghuysen   |Frlnghsn|  |GOP|  31230|384| 2|  31513|NJ   |
|   36860|Bill||Pascrell|Pascrell|  |Dem|  31215|378| 1|  31569|NJ   |
|  23|Sean||Morse   |Morse   |  |Lib|  4|  59548| 5|  31577|NV   |
|  18|Kenneth ||Wegner  |Wegner  |  |GOP|  3|  51987| 2|  31587|NV   |
|  17|Raymond ||Duensing|Duensing|  |Lib|  3|  51373| 4|  31588|NV   |
|  15|Caren   ||Alexander   |Alexandr|  |IAP|  3|  59545| 3|  31589|NV   |
|  27|Jeffrey ||Reeves  |Reeves  |  |Ind|  30155|  59552| 5|  31595|NV   |
|  25|Bob ||Giaquinta   |Giaquint|  |Grn|  30155|  59553| 4|  31596|NV   |
|  28|Joseph  ||Silvestri   |Silvestri   |  |Lib|  30155|  51349| 6|  31597|NV   |
|  24|Floyd   ||Fitzgibbons |Ftzgbbns|  |IAP|  30155|  59554| 3|  31598|NV   |
|  14|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  31790|NV   |
|  12|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  31791|NV   |
|  52|Chuck   ||Baldwin |Baldwin |  |IAP|  0|  59208| 3|  31803|NV   |
|  53|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  31804|NV   |
| 231|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 5|  31805|NV   |
|  13|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 6|  31806|NV   |
|   1|||None of these candidates|None|  |NPD|  0| 100013| 7|  31807|NV   |
|   37050|Ben R.  ||Lujan   |Lujan   |  |Dem|  32052|  56805| 1|  32241|NM   |
|   41523|John||Sununu  |Sununu  |  |GOP|  30003|   1074| 2|  32553|NH   |
|   36861|Steve   ||Rothman |Rothman |  |Dem|  31226|380| 1|  32615|NJ   |
|   36863|Rush||Holt|Holt|  |Dem|  31223|385| 1|  32629|NJ   |
|   36864|Albio   ||Sires   |Sires   |  |Dem|  31227|  56705| 1|  32937|NJ   |
|   36890|Linda   ||Stender |Stender |  |Dem|  31218|  56683| 1|  33200|NJ   |
|   36888|Steve   ||Pearce  |Pearce  |  |GOP|  32003|  31918| 2|  33304|NM   |
|   36887|Tom ||Udall   |Udall   |  |Dem|  32003|577| 1|  33425|NM   |
|   37056|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  33584|NM   |
|   36855|Scott   ||Garrett |Garrett |  |GOP|  31211|556| 2|  33688|NJ   |
|   36915|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850|10|  33699|NJ   |
|   36930|Costantino  ||Rozzo   |Rozzo   |  |Ind|  31205|   1351| 5|  33701|NJ   |
|   36939|Thomas  ||Abrams  |Abrams  |  |Ind|  31218|567| 3|  33713|NJ   |
|   36920|Sara||Lobman  |Lobman  |  |Ind|  31296|  51182| 6|  33718|NJ   |
|   36922|Daryl   ||Brooks  |Brooks  |  |Ind|  31296|  51192| 4|  33721|NJ   |
|   36866|Frank   ||Lautenberg  |Lautnbrg|  |Dem|  31296|368| 1|  33727|NJ   |
|   36956|Roger   ||Calero  |Calero  |  |Ind|  0|  51183| 6|  33732|NJ   |
|   37045|Edward  |R.  |Tinsley |Tinsley |  |GOP|  33279|  32103| 2|  33758|NM   |
|   36948|Julio   ||Fernandez   |Fernndz |  |Ind|  31227|  58953| 3|  33843|NJ   |
|   36923|Matthew ||Thieke  |Thieke  |  |Ind|  31202|  51421| 5|  33885|NJ   |
|   36918|Jason   ||Scheurer|Scheurer|  |Ind|  31296|  59592| 7|  33902|NJ   |
|   36899|Vincent ||Micco   |Micco   |  |GOP|  31226|  51587| 2|  33951|NJ   |
|   36902|Tom ||Wyka|Wyka|  |Dem|  31230|  51590| 1|  33953|NJ   |
|   36944|Michael ||Perrone |Perrone |Jr.   |Ind|  31226|  51589| 3|  33977|NJ   |
|   40574|Walter  ||Jones   |Jones   |  |GOP|  34969|   1362| 2|  34010|NC   |
|   40562|David   ||Price   |Price   |  |Dem|  35387|450| 1|  34021|NC   |
|   40585|Howard  ||Coble   |Coble   |  |GOP|  35389|453| 2|  34027|NC   |
|   37036|Martin  ||Heinrich|Heinrich|  |Dem|  32005|  59492| 1|  34137|NM   |
|   37041|Darren  ||White   |White   |  |GOP|  32005|  59493| 2|  34140|NM   |
|   37035|Harry   ||Teague  |Teague  |  |Dem|  33279|  59494| 1|  34142|NM   |
|   37033|Daniel  ||East|East|  |GOP|  32052|  59495| 2|  34151|NM   |
|   36943|Derek   ||DeMarco |DeMarco |  |Ind|  31215|  58902| 3|  34163|NJ   |
|   36927|Robert  ||Andrews |Andrews |  |Dem|  31202|369| 1|  34181|NJ   |
|   36872|Dick||Zimmer  |Zimmer  |  |GOP|  31296|  58312| 2|  34183|NJ   |
|   36877|David   ||Kurkowski   |Kurkwsk |  |Dem|  31205|  58839| 1|  34187|NJ   |
|   36882|Chris   ||Myers   |Myers   |  |GOP|  31216|  58854| 2|  34191|NJ   |
|   36883|Joshua  ||Zeitz   |Zeitz   |  |Dem|  31208|  58871| 1|  34192|NJ   |
|   36886|Dennis  ||Shulman |Shulman |  |Dem|  31211|  58876| 1|  34194|NJ   |
|   36889|Robert  ||McLeod  |McLeod  |  |GOP|  31212|  58881| 2|  34196|NJ   |
|   36898|Roland  ||Straten |Straten |  |GOP|  31215|  58911| 2|  34202|NJ   |
|   36904|Alan||Bateman |Bateman |  |GOP|  31223|  58940| 2|  34206|NJ   |
|   36905|Joseph  ||Turula  |Turula  |  |GOP|  31227|  58954| 2|  34207|NJ   |
|   36906|Dale||Glading |Glading |  |GOP|  31202|  58834| 2|  34208|NJ   |
|   36912|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  34212|NJ   |
|   36913|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  34213|NJ   |
|   36914|Bob ||Barr|Barr|  |Ind|  0|  11527| 4|  34214|NJ   |
|   36954|Chuck   ||Baldwin |Baldwin |  |Ind|  0|  59208| 3|  34215|NJ   |
|   36919|Jeffrey ||Boss|Boss|  |Ind|  31296|  59593| 3|  34216|NJ   |
|   36955|Jeffrey ||Boss|Boss|  |Ind|  0|  59593| 5|  34216|NJ   |
|   36921|J. M.   ||Carter  |Carter  |  |Ind|  31296|  50523| 5|  34217|NJ   |
|   36924|Margaret||Chapman |Chapmn  |  |Ind|  31202|  58835| 3|  34218|NJ   |
|   36925|Alvin   ||Lindsay |Lindsay |  |Ind|  31202|  58836| 4|  34219|NJ   |
|   36926|Everitt ||Williams|Williams|III   |Ind|  31202|  58837| 6|  34220|NJ   |
|   36928|Peter   ||Boyce   |Boyce   |  |Ind|  31205|  58841| 3|  34221|NJ   |
|   36929|Jason   ||Grover  |Grover  |  |Ind|  31205|  58842| 4|  34222|NJ   |
|   36931|Gary||Stein   |Stein   |  |Ind|  31205|  58845| 6|  34223|NJ   |
|   36935|Steven  ||Welzer  |Welzer  |  |Ind|  31208|  58874| 3|  34225|NJ   |
|   36936|Ed  ||Fanning |Fanning |  |Ind|  31211|  58879| 3|  34226|NJ   |
|   36937|Herb||Tarbous |Tarbous |  |Ind|  31212|  51584| 3|  34227|NJ   |
|   36940|Dean||Greco   |Greco   |  |Ind|  31218|  58897| 4|  34228|NJ   |
|   36941|Michael ||Hsing   |Hsing   |  |Ind|  31218|  58898| 5|  34229|NJ   |
|   36945|Michael ||Taber   |Taber   |  |Ind|  31220|  58919| 2|  34230|NJ   |
|   36946|Chandler||Tedholm |Tedholm |  |Ind|  31230|  58932| 3|  34231|NJ   |
|   36947|David   ||Corsi   |Corsi   |  |Ind|  31223|  58951| 3|  34232|NJ   |
|   36949|Louis   ||Vernotico   |Vernotic|  |Ind|  31227|  58955| 4|  34233|NJ   |
|   36957|Gloria  ||La Riva |LaRiva  |  |Ind|  0|   7623| 7|  34234|NJ   |
|   36958|Cynthia ||McKinney|McKinny |  |Ind|  0|  12619| 8|  34235|NJ   |
|   36959|Brian   ||Moore   |Moore   |  |Ind|  0|   1243| 9|  34236|NJ   |
|   37069|Carol   ||Miller  |Miller  |  |Ind|  32052|  31836| 3|  34257|NM   |
|   37064|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  34259|NM   |
|   37110|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  34265|NM   |
|   37111|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 3|  34266|NM   |
|   37116|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 6|  34267|NM   |
|   37113|Cynthia ||McKinney|McKinny |  |Grn|  0|  12619| 5|  34268|NM   |
|   40616|Brad||Miller  |Miller  |  |Dem|  35753|   1372| 1|  34356|NC   |
|   40575|Sue ||Myrick  |Myrick  |  |GOP|  34975|454| 2|  34508|NC   |
|   40564|Mel ||Watt|Watt|  |Dem|  35419|458| 1|  34524|NC   |
|   40561|Bob ||Etheridge   |Etheridg|  |Dem|  35386|448| 1|  34552|NC   |
|   40722|Virginia||Foxx|Foxx|  |GOP|  35388|   1877| 2|  34897|NC   |
|   40742|Hugh||Webster |Webster |  |GOP|  35753|  56014| 2|  34916|NC   |
|   40461|Mike||McIntyre|McIntyre|  |Dem|  34973|   1025| 1|  35137|NC   |
|   40462|Robin   ||Hayes   |Hayes   |  |GOP|  35390|   1366| 2|  35147|NC   |
|   40671|Pat ||McCrory |McCrory |  |GOP|  35392|  35254| 2|  35430|NC   |
|   40658|Kay ||Hagan   |Hagan   |  |Dem|  35384|  56017| 1|  35483|NC   |
|   39445|||Yes |Yes |  |Yes|  35629|  2| 1|  35511|ND   |
|   39446|||No  |No  |  |No |  35629|  3| 2|  35512|ND   |
|   40734|Patrick ||McHenry |McHenry |  |GOP|  35391|  35265| 2|  35552|NC   |
|   39282|Tim ||Mathern |Mathern |  |Dem|  35343|  56145| 1|  35561|ND   |
|   40664|Elizabeth   ||Dole|Dole|  |GOP|  35384|   1033| 2|  35787|NC   |
|   39216|Earl||Pomeroy |Pomeroy |  |Dem|  35342|591| 1|  36136|ND   |
|   39281|Duane   ||Sand|Sand|  |GOP|  35342|  50445| 2|  36261|ND   |
|   39283|John||Hoeven  |Hoeven  |  |GOP|  35343|   1780| 2|  36262|ND   |
|   39542|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 5|  36354|ND   |
|   39439|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  36534|ND   |
|   39441|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  36535|ND   |
|   39443|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  36536|ND   |
|   39444|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 3|  36537|ND   |
|   39447|DuWayne ||Hendrickson |Hndrcks |  |Ind|  35343|  59884| 3|  36538|ND   |
|   40650|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  36572|NC   |
|   40655|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  36576|NC   |
|   40712|G.K.||Butterfield |Butterfld   |  |Dem|  35385|  34352| 1|  36583|NC   |
|   40713|Dean||Stephens|Stephens|  |GOP|  35385|  59428| 2|  36584|NC   |
|   40714|Dan ||Mansell |Mansell |  |GOP|  35386|  35209| 2|  36585|NC   |
|   40715|Craig   ||Weber   |Weber   |  |Dem|  34969|  51910| 1|  36586|NC   |
|   40719|William ||Lawson  |Lawson  |  |GOP|  35387|  59430| 2|  36590|NC   |
|   40720|Roy ||Carter  |Carter  |  |Dem|  35388|  59431| 1|  36591|NC   |
|   40725|Teresa Sue  ||Bratton |Bratton |  |Dem|  35389|  59432| 1|  36595|NC   |
|   40727|Will||Breazeale   |Breazeal|  |GOP|  34973|  59433| 2|  36596|NC   |
|   40728|Larry   ||Kissell |Kissell |  |Dem|  35390|  51652| 1|  36597|NC   |
|   40730|Harry   ||Taylor  |Taylor  |  |Dem|  34975|  59434| 1|  36599|NC   |
|   40733|Daniel  ||Johnson |Johnson |  |Dem|  35391|  59435| 1|  36602|NC   |
|   40736|Heath   ||Shuler  |Shuler  |  |Dem|  34977|  51655| 1|  36604|NC   |
|   40738|Carl||Mumpower|Mumpwr  |  |GOP|  34977|  59436| 2|  36606|NC   |
|   40740|Ty  ||Cobb|Cobb|  |GOP|  35419|  59438| 2|  36608|NC   |
|   40668|Bev ||Perdue  |Perdue  |  |Dem|  35392|  35450| 1|  36612|NC   |
|   41043|Bob ||Barr|Barr|  |Lib|  0|  11527| 3|  36890|NC   |
|   41045|Christopher ||Cole|Cole|  |Lib|  35384|   1028| 3|  36891|NC   |
|   41046|Will||Adkins  |Adkins  |  |Lib|  35386|  59429| 3|  36892|NC   |
|   41047|Andy||Grum|Grum|  |Lib|  34975|  34795| 3|  36893|NC   |
|   41048|Keith   ||Smith   |Smith   |  |Lib|  34977|  59437| 3|  36894|NC   |
|   41049|Michael ||Munger  |Munger  |  |Lib|  35392|  59439| 3|  36895|NC   |
|   42376|Steve   ||Chabot  |Chabot  |  |GOP|  36015|391| 2|  36987|OH   |
|   42881|Jim ||Inhofe  |Inhofe  |  |GOP|  37960|   1048| 2|  37018|OK   |
|   42381|John||Boehner |Boehner |  |GOP|  36029|   1379| 2|  37019|OH   |
|   42460|Marcy   ||Kaptur  |Kaptur  |  |Dem|  36031|405| 1|  37023|OH   |
|   42461|Dennis  ||Kucinich|Kucinich|  |Dem|  36033|   1380| 1|  37073|OH   |
|   42886|Frank   ||Lucas   |Lucas   |  |GOP|  37034|   1396| 2|  37167|OK   |
|   42563|Pat ||Tiberi  |Tiberi  |  |GOP|  36037|411| 2|  37186|OH   |
|   42895|Mary||Fallin  |Fallin  |  |GOP|  37856|  37501| 2|  37207|OK   |
|   42565|Betty   ||Sutton  |Sutton  |  |Dem|  36039|  36985| 1|  37233|OH   |
|   42582|Kirk||Schuring|Schuring|  |GOP|  36045|  36928| 2|  37255|OH   |
|   42530|Jim ||Jordan  |Jordan  |  |GOP|  36021|  57253| 2|  37321|OH   |
|   41089|John||Lynch   |Lynch   |  |Dem|  30005|   7722| 1|  37519|NH   |
|   41094|Carol   ||Shea-Porter |ShPrtr  |  |Dem|  30015|  53539| 1|  37522|NH   |
|   41095|Paul||Hodes   |Hodes   |  |Dem|  30017|  50448| 1|  37523|NH   |
|   42535|Bob ||Latta   |Latta   |  |GOP|  36023|  57148| 2|  37549|OH   |
|   42536|Charlie ||Wilson  |Wilson  |Jr.   |Dem|  36025|  57238| 1|  37678|OH   |
|   42572|Bill||O'Neill |O'Neill |  |Dem|  36041|  36817| 1|  37729|OH   |
|   42884|John||Sullivan|Sullivan|  |GOP|  37030|   1394| 2|  37927|OK   |
|   41521|Joe ||Kenney  |Kenney  |  |GOP|  30005|  56619| 2|  37933|NH   |
|   41527|Jeb ||Bradley |Bradley |  |GOP|  30015|   1077| 2|  37937|NH   |
|   41534|Jennifer||Horn|Horn|  |GOP|  30017|  59864| 2|  37943|NH   |
|   41963|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  38349|NH   |
|   41964|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  38350|NH   |
|   41966|Bob ||Barr|Barr|  |Lib|  0|  11527| 3|  38351|NH   |
|   41967|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 4|  38352|NH   |
|   41968|George  ||Phillies|Phillies|  |Lib|  0|  59722| 5|  38353|NH   |
|   41970|Susan   ||Newell  |Newell  |  |Lib|  30005|  59849| 3|  38355|NH   |
|   41971|Ken ||Blevens |Blevens |  |Lib|  30003|   1075| 3|  38356|NH   |
|   41973|Robert  ||Kingsbury   |Kingsbry|  |Lib|  30015|  59838| 3|  38357|NH   |
|   41974|Chester ||Lapointe|Lapointe|  |Lib|  30017|  59839| 3|  38358|NH   |
|3636|Earl||Blumenauer  |Blumenr |  |Dem|  38530|482| 2|  38593|OR   |
|3597|Peter   ||DeFazio |DeFazio |  |Dem|  38531|484| 2|  38620|OR   |
|3662|Kurt||Schrader|Schrader|  |Dem|  38532|  57501| 1|  38734|OR   |
|   42892|Tom ||Cole|Cole|  |GOP|  37036|   1398| 2|  38825|OK   |
|3998|||Yes |Yes |  |Yes|  38960|  2| 1|  38829|OR   |
|4002|||Yes |Yes |  |Yes|  38962|  2| 1|  38829|OR   |
|4013|||Yes |Yes |  |Yes|  38967|  2| 1|  38829|OR   |
|3999|||No  |No  |  |No |  38960|  3| 2|  38830|OR   |
|4003|||No  |No  |  |No |  38962|  3| 2|  38830|OR   |
|4014|||No  |No  |  |No |  38967|  3| 2|  38830|OR   |
|3556|Greg||Walden  |Walden  |  |GOP|  38529|481| 3|  38856|OR   |
|   42887|Dan ||Boren   |Boren   |  |Dem|  37855|  50187| 1|  38872|OK   |
|3596|David   ||Wu  |Wu  |  |Dem|  38527|478| 4|  38938|OR   |
|3643|Jeff||Merkley |Merkley |  |Dem|  38952|  57469| 2|  39011|OR   |
|   47452|Bill||Shuster |Shuster |  |GOP|  40041|249| 2|  39046|PA   |
|   47579|Paul||Kanjorski   |Kanjorsk|  |Dem|  39018|251| 1|  39049|PA   |
|   47580|John||Murtha  |Murtha  |  |Dem|  39019|462| 1|  39050|PA   |
|   47574|Chaka   ||Fattah  |Fattah  |  |Dem|  39303|239| 1|  39085|PA   |
|   47451|Jim ||Gerlach |Gerlach |  |GOP|  39013|244| 2|  39412|PA   |
|   47454|Joseph  ||Pitts   |Pitts   |  |GOP|  39023|258| 2|  39417|PA   |
|   42880|Andrew  ||Rice|Rice|  |Dem|  37960|  58815| 1|  39453|OK   |
|   47581|Allyson ||Schwartz|Schwartz|  |Dem|  39020|  39744| 1|  39514|PA   |
|   42878|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  39616|OK   |
|   42882|Stephen ||Wallace |Wallace |  |Ind|  37960|  59449| 3|  39642|OK   |
|   42883|Georgianna  ||Oliver  |Oliver  |  |Dem|  37030|  58819| 1|  39643|OK   |
|   42888|Raymond ||Wickson |Wickson |  |GOP|  37855|  50571| 2|  39647|OK   |
|   42885|Frankie ||Robbins |Robbins |  |Dem|  37034|  59450| 1|  39648|OK   |
|   42890|Forrest ||Michael |Michael |  |Ind|  37034|  59451| 3|  39649|OK   |
|   42889|Blake   ||Cummings|Cmmngs  |  |Dem|  37036|  59452| 1|  39650|OK   |
|   42893|David   ||Joyce   |Joyce   |  |Ind|  37036|  59453| 3|  39651|OK   |
|   42894|Steven  ||Perry   |Perry   |  |Dem|  37856|  58823| 1|  39653|OK   |
|   47583|Tim ||Holden  |Holden  |  |Dem|  39024|259| 1|  39670|PA   |
|3965|Ralph   ||Nader   |Nader   |  |PPO|  0|   3850| 1|  39802|OR   |
|3957|Richard ||Hake|Hake|  |CST|  38529|  59796| 1|  39823|OR   |
|   42877|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  39836|OK   |
|3956|Scott   ||Semrau  |Semrau  |  |CST|  38527|  59795| 3|  39847|OR   |
|3969|Joe ||Tabor   |Tabor   |  |Lib|  38527|  39371| 5|  39854|OR   |
|3648|Gordon  ||Smith   |Smith   |  |GOP|  38952|   1400| 1|  39876|OR   |
|3663|Mike||Erickson|Erickson|  |GOP|  38532|  51801| 2|  39903|OR   |
|   47455|Todd||Platts  |Platts  |  |GOP|  39026|262| 2|  39966|PA   |
|3961|Douglas ||Patterson   |Pattersn|  |CST|  38532|  54333| 5|  40021|OR   |
|3639|John||McCain  |McCain  |  |GOP|  0|   1701| 3|  40061|OR   |
|3638|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 6|  40073|OR   |
|3653|Noah||Lemas   |Lemas   |  |Dem|  38529|  58441| 4|  40082|OR   |
|   43092|John||McCain  |McCain  |  |GOP|  0|   1701| 2|  40093|OH   |
|   42516|Steve   ||Driehaus|Driehaus|  |Dem|  36015|  57173| 1|  40098|OH   |
|   42521|Jean||Schmidt |Schmidt |  |GOP|  37258|  57208| 2|  40100|OH   |
|   42519|Victoria||Wulsin  |Wulsin  |  |Dem|  37258|  51494| 1|  40102|OH   |
|   42528|Mike||Turner  |Turner  |  |GOP|  36019|   1376| 2|  40106|OH   |
|   42526|Jane||Mitakides   |Mitakids|  |Dem|  36019|  50636| 1|  40108|OH   |
|   42529|Mike||Carroll |Carroll |  |Dem|  36021|  58337| 1|  40110|OH   |
|   42532|George  ||Mays|Mays|  |Dem|  36023|  58340| 1|  40111|OH   |
|   42537|Richard ||Stobbs  |Stobbs  |  |GOP|  36025|  58342| 2|  40115|OH   |
|   42540|Sharen  ||Swartz Neuhardt |SwrtzNh |  |Dem|  36027|  58350| 1|  40118|OH   |
|   42544|Steve   ||Austria |Austria |  |GOP|  36027|  57251| 2|  40122|OH   |
|   42548|Nicholas||von Stein   |vonStein|  |Dem|  36029|  58356| 1|  40125|OH   |
|   42550|Bradley ||Leavitt |Leavitt |  |GOP|  36031|  51500| 2|  40127|OH   |
|3652|Joel||Haugen  |Haugen  |  |Ind|  38527|  58440| 1|  40132|OR   |
|   42556|Jim ||Trakas  |Trakas  |  |GOP|  36033|  57159| 2|  40133|OH   |
|3657|Delia   ||Lopez   |Lopez   |  |GOP|  38530|  58449| 3|  40134|OR   |
|   42559|Thomas  ||Pekarek |Pekarek |  |GOP|  36035|  58359| 2|  40136|OH   |
|   42562|David   ||Robinson|Robinson|  |Dem|  36037|  58362| 1|  40139|OH   |
|   42568|David   ||Potter  |Potter  |  |GOP|  36039|  58363| 2|  40143|OH   |
|   42573|Steven  ||LaTourette  |LaTourtt|  |GOP|  36041|   1385| 2|  40144|OH   |
|   42574|Mary Jo ||Kilroy  |Kilroy  |  |Dem|  36043|  51506| 1|  40147|OH   |
|   42576|Steve   ||Stivers |Stivers |  |GOP|  36043|  57257| 2|  40148|OH   |
|   42578|John||Boccieri|Boccieri|  |Dem|  36045|  57203| 1|  40150|OH   |
|   42584|Duane   ||Grassell|Grassell|  |GOP|  36047|  58365| 2|  40154|OH   |
|   42585|Zack||Space   |Space   |  |Dem|  36049|  51508| 1|  40155|OH   |
|   42588|Fred||Dailey  |Dailey  |  |GOP|  36049|  58366| 2|  40158|OH   |
|   42583|Tim ||Ryan|Ryan|  |Dem|  36047|   1388| 1|  40161|OH   |
|   47582|Mike||Doyle   |Doyle   |  |Dem|  39021|255| 1|  40260|PA   |
|3953|Chuck   ||Baldwin |Baldwin |  |CST|  0|  59208| 5|  40266|OR   |
|3954|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  40267|OR   |
|3955|Dave||Brownlow|Brownlw |  |CST|  38952|   1494| 3|  40268|OR   |
|3958|Michael ||Meo |Meo |  |PAG|  38530|  59797| 1|  40269|OR   |
|3959|Jaynee  ||Germond |Germond |  |CST|  38531|  59798| 3|  40270|OR   |
|3960|Steve   ||Milligan|Milligan|  |Lib|  38532|  59799| 3|  40271|OR   |
|3962|Tristin ||Mock|Mock|  |PAG|  38529|  59806| 2|  40272|OR   |
|3963|Mike||Beilstein   |Beilstein   |  |PAG|  38531|  59807| 1|  40273|OR   |
|3964|Cynthia ||McKinney|McKinny |  |PAG|  0|  12619| 2|  40274|OR   |
|3966|Chris   ||Henry   |Henry   |  |PAG|  38527|  59846| 2|  40275|OR   |
|3968|Alex||Polikoff|Polikoff|  |PAG|  38532|  59847| 6|  40276|OR   |
|3967|Sean||Bates   |Bates   |  |Ind|  38532|  59848| 4|  40277|OR   |
|   43091|Barack  ||Obama   |Obama   |  |Dem|  0|   1918| 1|  40483|OH   |
|   43217|Ralph   ||Nader   |Nader   |  |Ind|  0|   3850| 8|  40484|OH   |
|   43213|Bob ||Barr|Barr|  |Lib|  0|  11527| 4|  40485|OH   |
|   43116|Paul||Conroy  |Conroy  |  |Lib|  36033|  59841| 3|  40492|OH   |
|   43118|David   ||Macko   |Macko   |  |Lib|  36041|  59842| 3|  40493|OH   |
|   43124|David   ||Krikorian   |Krikorin|  |Ind|  37258|  59840| 3|  40496|OH   |
