| ru_number  |ra_number  |rura_tot_pcts|rura_voters|st_postal|
|  11136|  0|   21|  20480|GA   |
|  11137|  0|   13|  15803|GA   |
|  11138|  0|   15|  11815|GA   |
|  11139|  0|5|   6789|GA   |
|  11140|  0|7|   3862|GA   |
|  11141|  0|   17|  29688|GA   |
|  11142|  0|4|   4137|GA   |
|  11143|  0|6|   5998|GA   |
|  11144|  0|   12|  11485|GA   |
|  11145|  0|   11|  13688|GA   |
|  11146|  0|   19|  31406|GA   |
|  11147|  0|   20|  34575|GA   |
|  11148|  0|   13|  14814|GA   |
|  11149|  0|7|   3426|GA   |
|  11150|  0|9|  10643|GA   |
|  11151|  0|   16|  12520|GA   |
|  11152|  0|5|   1384|GA   |
|  11153|  0|3|   2919|GA   |
|  11154|  0|   11|  11670|GA   |
|  11155|  0|   24|  35529|GA   |
|  11156|  0|7|   3650|GA   |
|  11157|  0|8|   6024|GA   |
|  11158|  0|   10|   5796|GA   |
|  11159|  0|   17|   9896|GA   |
|  12001|  0|   71| 300000|HI   |
|  12002|  0|  217| 490000|HI   |
|  12003|  0|   21|  40400|HI   |
|  12004|  0|   44|  85200|HI   |
|  13001|  0|  146| 211736|ID   |
|  13002|  0|6|   2867|ID   |
|  13003|  0|   54|  47450|ID   |
|  13004|  0|   14|   4116|ID   |
|  13005|  0|   11|   5706|ID   |
|  13006|  0|   22|  23880|ID   |
|  13007|  0|   15|  13356|ID   |
|  13008|  0|7|   5416|ID   |
|  13009|  0|   33|  24308|ID   |
|  13010|  0|   52|  49507|ID   |
|  13011|  0|7|   7019|ID   |
|  13012|  0|4|   2161|ID   |
|  13013|  0|2|938|ID   |
|  13014|  0|   53|  75380|ID   |
|  13015|  0|   10|   4914|ID   |
|  13016|  0|   26|  10780|ID   |
|  13017|  0|3|497|ID   |
|  13018|  0|   15|   6077|ID   |
|  13019|  0|   10|   3437|ID   |
|  13020|  0|   18|  11326|ID   |
|  13021|  0|   17|   6863|ID   |
|  13022|  0|   15|   7732|ID   |
|  13023|  0|   14|   9970|ID   |
|  13024|  0|8|   7796|ID   |
|  13025|  0|   27|  11476|ID   |
|  13026|  0|   18|  11473|ID   |
|  13027|  0|   11|   9188|ID   |
|  13028|  0|   75|  76280|ID   |
|  13029|  0|   33|  25411|ID   |
|  13030|  0|   14|   5671|ID   |
|  13031|  0|8|   2748|ID   |
|  13032|  0|6|   2382|ID   |
|  13033|  0|   20|  15186|ID   |
|  13034|  0|   12|  10178|ID   |
|  13035|  0|   37|  25625|ID   |
|  13036|  0|6|   2732|ID   |
|  13037|  0|   13|   5178|ID   |
|  13038|  0|   11|  11376|ID   |
|  13039|  0|7|   4210|ID   |
|  13040|  0|   19|   8083|ID   |
|  13041|  0|3|   4860|ID   |
|  13042|  0|   47|  36778|ID   |
|  13043|  0|9|   6767|ID   |
|  13044|  0|   11|   6013|ID   |
|  14001|  0|   80|  42498|IL   |
|  14002|  0|   11|   7539|IL   |
|  14003|  0|   25|  11338|IL   |
|  14004|  0|   38|  29464|IL   |
|  14005|  0|   14|   3691|IL   |
|  14006|  0|   51|  25210|IL   |
|  14007|  0|8|   3870|IL   |
|  14008|  0|   22|  12489|IL   |
|  14009|  0|   21|   9278|IL   |
|  14010|  0|  117| 122739|IL   |
|  14011|  0|   30|  25268|IL   |
|  14012|  0|   23|  12294|IL   |
|  14013|  0|   22|   9715|IL   |
|  14014|  0|   39|  27305|IL   |
|  14015|  0|   44|  31000|IL   |
|  14016|  0| 5111|2977052|IL   |
|  14017|  0|   24|  14431|IL   |
|  14018|  0|   12|   7888|IL   |
|  14019|  0|   81|  55379|IL   |
|  14020|  0|   23|  12779|IL   |
|  14021|  0|   20|  12745|IL   |
|  14022|  0|  733| 531002|IL   |
|  14023|  0|   29|  12730|IL   |
|  14024|  0|   12|   5452|IL   |
|  14025|  0|   37|  22464|IL   |
|  14026|  0|   32|  14999|IL   |
|  14027|  0|   22|   9507|IL   |
|  14028|  0|   35|  30217|IL   |
|  14029|  0|   57|  26504|IL   |
|  14030|  0|   13|   4624|IL   |
|  14031|  0|   24|  10237|IL   |
|  14032|  0|   39|  28571|IL   |
|  14033|  0|   18|   6574|IL   |
|  14034|  0|   35|  13645|IL   |
|  14035|  0|7|   3585|IL   |
|  14036|  0|   13|   5406|IL   |
|  14037|  0|   52|  38858|IL   |
|  14038|  0|   37|  20588|IL   |
|  14039|  0|   61|  44358|IL   |
|  14040|  0|   16|   6800|IL   |
|  14041|  0|   37|  26860|IL   |
|  14042|  0|   25|  15792|IL   |
|  14043|  0|   29|  16472|IL   |
|  14044|  0|   17|   7634|IL   |
|  14045|  0|  295| 256855|IL   |
|  14046|  0|   88|  61545|IL   |
|  14047|  0|   61|  47071|IL   |
|  14048|  0|   61|  40053|IL   |
|  14049|  0|  458| 382511|IL   |
|  14050|  0|  128|  74592|IL   |
|  14051|  0|   27|  11300|IL   |
|  14052|  0|   49|  22291|IL   |
|  14053|  0|   52|  23601|IL   |
|  14054|  0|   45|  20539|IL   |
|  14055|  0|   31|  20630|IL   |
|  14056|  0|  200| 186394|IL   |
|  14057|  0|  110|  90028|IL   |
|  14058|  0|   87|  78751|IL   |
|  14059|  0|   61|  35501|IL   |
|  14060|  0|  232| 185466|IL   |
|  14061|  0|   48|  29443|IL   |
|  14062|  0|   16|   9395|IL   |
|  14063|  0|   24|  12170|IL   |
|  14064|  0|   17|  12324|IL   |
|  14065|  0|   16|   9433|IL   |
|  14066|  0|   28|  14325|IL   |
|  14067|  0|   37|  22740|IL   |
|  14068|  0|   42|  18044|IL   |
|  14069|  0|   40|  23727|IL   |
|  14070|  0|   18|   9225|IL   |
|  14071|  0|   52|  36472|IL   |
|  14072|  0|  146| 118669|IL   |
|  14073|  0|   27|  15546|IL   |
|  14074|  0|   16|  12091|IL   |
|  14075|  0|   34|  13488|IL   |
|  14076|  0|6|   3822|IL   |
|  14077|  0|   11|   7105|IL   |
|  14078|  0|8|   4586|IL   |
|  14079|  0|   37|  25663|IL   |
|  14080|  0|   22|  13047|IL   |
|  14081|  0|  120| 103000|IL   |
|  14082|  0|  225| 181675|IL   |
|  14083|  0|   43|  17291|IL   |
|  14084|  0|  246| 126651|IL   |
|  14085|  0|   17|   5571|IL   |
|  14086|  0|   10|   4024|IL   |
|  14087|  0|   33|  18218|IL   |
|  14088|  0|   11|   4874|IL   |
|  14089|  0|   46|  30906|IL   |
|  14090|  0|  130|  93274|IL   |
|  14091|  0|   20|  14589|IL   |
|  14092|  0|   98|  51030|IL   |
|  14093|  0|   16|  10439|IL   |
|  14094|  0|   28|  12205|IL   |
|  14095|  0|   24|  11285|IL   |
|  14096|  0|   28|  13000|IL   |
|  14097|  0|   27|  11788|IL   |
|  14098|  0|   60|  43101|IL   |
|  14099|  0|  391| 335693|IL   |
|  14100|  0|   65|  44384|IL   |
|  14101|  0|  241| 193150|IL   |
|  14102|  0|   35|  24608|IL   |
|  15001|  0|   30|  19648|IN   |
|  15002|  0|  232| 226001|IN   |
|  15003|  0|   67|  49334|IN   |
|  15004|  0|   15|   6429|IN   |
|  15005|  0|   12|   9734|IN   |
|  15006|  0|   47|  36453|IN   |
|  15007|  0|   12|  13661|IN   |
|  15008|  0|   19|  14254|IN   |
|  15009|  0|   39|  25660|IN   |
|  15010|  0|   75|  75179|IN   |
|  15011|  0|   23|  19716|IN   |
|  15012|  0|   39|  22642|IN   |
|  15013|  0|   17|   9189|IN   |
|  15014|  0|   28|  19103|IN   |
|  15015|  0|   45|  36468|IN   |
|  15016|  0|   20|  15591|IN   |
|  15017|  0|   39|  28578|IN   |
|  15018|  0|   75|  88900|IN   |
|  15019|  0|   37|  28372|IN   |
|  15020|  0|  105|  99386|IN   |
|  15021|  0|   28|  17804|IN   |
|  15022|  0|   60|  59583|IN   |
|  15023|  0|   22|  13359|IN   |
|  15024|  0|   24|  16643|IN   |
|  15025|  0|   17|  14581|IN   |
|  15026|  0|   38|  23114|IN   |
|  15027|  0|   65|  53405|IN   |
|  15028|  0|   32|  20213|IN   |
|  15029|  0|  165| 154883|IN   |
|  15030|  0|   38|  43648|IN   |
|  15031|  0|   35|  28698|IN   |
|  15032|  0|   87|  76538|IN   |
|  15033|  0|   42|  33830|IN   |
|  15034|  0|   67|  60839|IN   |
|  15035|  0|   34|  24691|IN   |
|  15036|  0|   33|  28128|IN   |
|  15037|  0|   29|  17687|IN   |
|  15038|  0|   21|  14116|IN   |
|  15039|  0|   26|  21843|IN   |
|  15040|  0|   25|  21459|IN   |
|  15041|  0|  104|  87927|IN   |
|  15042|  0|   36|  27212|IN   |
|  15043|  0|   65|  49764|IN   |
|  15044|  0|   16|  14915|IN   |
|  15045|  0|  549| 353825|IN   |
|  15046|  0|   74|  79311|IN   |
|  15047|  0|   39|  35819|IN   |
|  15048|  0|  110|  97682|IN   |
|  15049|  0|  915| 603773|IN   |
|  15050|  0|   28|  29497|IN   |
|  15051|  0|   18|   8174|IN   |
|  15052|  0|   31|  24579|IN   |
|  15053|  0|   96| 104813|IN   |
|  15054|  0|   27|  26022|IN   |
|  15055|  0|   48|  45600|IN   |
|  15056|  0|   18|  10555|IN   |
|  15057|  0|   29|  29021|IN   |
|  15058|  0|   11|   5044|IN   |
|  15059|  0|   22|  15778|IN   |
|  15060|  0|   19|  14335|IN   |
|  15061|  0|   17|  12701|IN   |
|  15062|  0|   21|  15680|IN   |
|  15063|  0|   18|  10897|IN   |
|  15064|  0|  124|  91691|IN   |
|  15065|  0|   33|  18767|IN   |
|  15066|  0|   15|   9446|IN   |
|  15067|  0|   29|  23054|IN   |
|  15068|  0|   25|  19386|IN   |
|  15069|  0|   27|  20084|IN   |
|  15070|  0|   20|  12073|IN   |
|  15071|  0|  218| 181630|IN   |
|  15072|  0|   16|  17945|IN   |
|  15073|  0|   39|  24982|IN   |
|  15074|  0|   24|  15047|IN   |
|  15075|  0|   21|  16382|IN   |
|  15076|  0|   19|  22970|IN   |
|  15077|  0|   20|  15994|IN   |
|  15078|  0|   12|   6921|IN   |
|  15079|  0|   82|  93002|IN   |
|  15080|  0|   16|  13622|IN   |
|  15081|  0|   10|   5549|IN   |
|  15082|  0|  139| 126820|IN   |
|  15083|  0|   17|  12934|IN   |
|  15084|  0|   87|  78527|IN   |
|  15085|  0|   25|  24873|IN   |
|  15086|  0|   13|   6517|IN   |
|  15087|  0|   59|  46149|IN   |
|  15088|  0|   22|  18005|IN   |
|  15089|  0|   58|  51370|IN   |
|  15090|  0|   22|  20344|IN   |
|  15091|  0|   23|  17304|IN   |
|  15092|  0|   34|  19964|IN   |
|  16001|  0|   10|   5708|IA   |
|  16002|  0|   12|   3356|IA   |
|  16003|  0|   23|  10000|IA   |
|  16004|  0|   14|   9280|IA   |
|  16005|  0|7|   4920|IA   |
|  16006|  0|   20|  18055|IA   |
|  16007|  0|   64|  78245|IA   |
|  16008|  0|   17|  18168|IA   |
|  16009|  0|   17|  18131|IA   |
|  16010|  0|   16|  13571|IA   |
|  16011|  0|   19|  11711|IA   |
|  16012|  0|   13|   9732|IA   |
|  16013|  0|   15|   7250|IA   |
|  16014|  0|   16|  14429|IA   |
|  16015|  0|   18|  10470|IA   |
|  16016|  0|   14|  12763|IA   |
|  16017|  0|   27|  30105|IA   |
|  16018|  0|   12|   8775|IA   |
|  16019|  0|   18|   9214|IA   |
|  16020|  0|8|   6352|IA   |
|  16021|  0|   14|  12148|IA   |
|  16022|  0|   26|  12901|IA   |
|  16023|  0|   31|  45000|IA   |
|  16024|  0|   17|  10066|IA   |
|  16025|  0|   28|  40000|IA   |
|  16026|  0|9|   5161|IA   |
|  16027|  0|   14|   5758|IA   |
|  16028|  0|   17|  12530|IA   |
|  16029|  0|   20|  26914|IA   |
|  16030|  0|   16|  12361|IA   |
|  16031|  0|   40|  59093|IA   |
|  16032|  0|   12|   7288|IA   |
|  16033|  0|   29|  13961|IA   |
|  16034|  0|   14|  11397|IA   |
|  16035|  0|   19|   7552|IA   |
|  16036|  0|   13|   5795|IA   |
|  16037|  0|   15|   6769|IA   |
|  16038|  0|8|   8891|IA   |
|  16039|  0|   19|   7946|IA   |
|  16040|  0|   14|  10893|IA   |
|  16041|  0|   11|   8426|IA   |
|  16042|  0|   13|  12847|IA   |
|  16043|  0|   14|   9796|IA   |
|  16044|  0|   19|  12821|IA   |
|  16045|  0|   11|   6414|IA   |
|  16046|  0|   12|   7005|IA   |
|  16047|  0|9|   5254|IA   |
|  16048|  0|   12|  10994|IA   |
|  16049|  0|   17|  14419|IA   |
|  16050|  0|   22|  25706|IA   |
|  16051|  0|   13|  12285|IA   |
|  16052|  0|   58|  79039|IA   |
|  16053|  0|   18|  13279|IA   |
|  16054|  0|   17|   7381|IA   |
|  16055|  0|   23|  12011|IA   |
|  16056|  0|   24|  24308|IA   |
|  16057|  0|   87| 124905|IA   |
|  16058|  0|   11|   7313|IA   |
|  16059|  0|9|   6055|IA   |
|  16060|  0|9|   7997|IA   |
|  16061|  0|   11|  10574|IA   |
|  16062|  0|   18|  14423|IA   |
|  16063|  0|   22|  22466|IA   |
|  16064|  0|   20|  26730|IA   |
|  16065|  0|   12|  10205|IA   |
|  16066|  0|   15|  15000|IA   |
|  16067|  0|   17|   6770|IA   |
|  16068|  0|   11|   5217|IA   |
|  16069|  0|   14|   7641|IA   |
|  16070|  0|   28|  26292|IA   |
|  16071|  0|   10|  10501|IA   |
|  16072|  0|   10|   4575|IA   |
|  16073|  0|   13|  10568|IA   |
|  16074|  0|   19|   7016|IA   |
|  16075|  0|   14|  16729|IA   |
|  16076|  0|   12|   5743|IA   |
|  16077|  0|  184| 246309|IA   |
|  16078|  0|   47|  53522|IA   |
|  16079|  0|   22|  13468|IA   |
|  16080|  0|9|   3771|IA   |
|  16081|  0|   10|   8605|IA   |
|  16082|  0|   64| 105880|IA   |
|  16083|  0|   17|   8945|IA   |
|  16084|  0|   22|  21604|IA   |
|  16085|  0|   44|  48369|IA   |
|  16086|  0|   17|  11825|IA   |
|  16087|  0|   10|   4621|IA   |
|  16088|  0|   10|   8349|IA   |
|  16089|  0|   10|   5067|IA   |
|  16090|  0|   25|  22278|IA   |
|  16091|  0|   26|  40000|IA   |
|  16092|  0|   14|  14327|IA   |
|  16093|  0|   11|   4412|IA   |
|  16094|  0|   34|  23946|IA   |
|  16095|  0|   17|   7437|IA   |
|  16096|  0|   28|  14469|IA   |
|  16097|  0|   45|  60258|IA   |
|  16098|  0|   10|   5558|IA   |
|  16099|  0|   13|   9483|IA   |
|  17001|  0|   21|   9975|KS   |
|  17002|  0|   18|   5654|KS   |
|  17003|  0|   17|  10527|KS   |
|  17004|  0|   23|   3799|KS   |
|  17005|  0|   40|  16743|KS   |
|  17006|  0|   20|  10147|KS   |
|  17007|  0|   19|   6468|KS   |
|  17008|  0|   45|  38679|KS   |
|  17009|  0|   11|   1813|KS   |
|  17010|  0|   15|   3004|KS   |
|  17011|  0|   39|  16598|KS   |
|  17012|  0|9|   2185|KS   |
|  17013|  0|7|   1675|KS   |
|  17014|  0|   23|   6286|KS   |
|  17015|  0|   27|   6847|KS   |
|  17016|  0|   17|   6534|KS   |
|  17017|  0|5|   1348|KS   |
|  17018|  0|   57|  23149|KS   |
|  17019|  0|   51|  25208|KS   |
|  17020|  0|   28|   2466|KS   |
|  17021|  0|   32|  13046|KS   |
|  17022|  0|   14|   6123|KS   |
|  17023|  0|   68|  65181|KS   |
|  17024|  0|   16|   2229|KS   |
|  17025|  0|   11|   2162|KS   |
|  17026|  0|   31|  17898|KS   |
|  17027|  0|   26|   4343|KS   |
|  17028|  0|   30|  17940|KS   |
|  17029|  0|   25|  15597|KS   |
|  17030|  0|   26|  18286|KS   |
|  17031|  0|   39|  13825|KS   |
|  17032|  0|   10|   1943|KS   |
|  17033|  0|   16|   2229|KS   |
|  17034|  0|5|   4500|KS   |
|  17035|  0|7|   2868|KS   |
|  17036|  0|4|963|KS   |
|  17037|  0|   19|   5532|KS   |
|  17038|  0|   12|   1469|KS   |
|  17039|  0|   12|   4431|KS   |
|  17040|  0|   33|  20091|KS   |
|  17041|  0|8|   2453|KS   |
|  17042|  0|   11|   1582|KS   |
|  17043|  0|   19|   8691|KS   |
|  17044|  0|   14|  12962|KS   |
|  17045|  0|   26|   2748|KS   |
|  17046|  0|  415| 347232|KS   |
|  17047|  0|   10|   2127|KS   |
|  17048|  0|   28|   6676|KS   |
|  17049|  0|6|   2344|KS   |
|  17050|  0|   37|  16218|KS   |
|  17051|  0|   12|   1404|KS   |
|  17052|  0|   44|  39754|KS   |
|  17053|  0|   23|   2476|KS   |
|  17054|  0|   14|   7005|KS   |
|  17055|  0|   13|   1819|KS   |
|  17056|  0|   39|  21619|KS   |
|  17057|  0|   33|  16933|KS   |
|  17058|  0|   32|   9207|KS   |
|  17059|  0|   31|   7363|KS   |
|  17060|  0|9|   3114|KS   |
|  17061|  0|   30|  19616|KS   |
|  17062|  0|   25|   4670|KS   |
|  17063|  0|   48|  24129|KS   |
|  17064|  0|   16|   3855|KS   |
|  17065|  0|   11|   2135|KS   |
|  17066|  0|   30|   7682|KS   |
|  17067|  0|   25|  11657|KS   |
|  17068|  0|   11|   2529|KS   |
|  17069|  0|   12|   3774|KS   |
|  17070|  0|   24|  11032|KS   |
|  17071|  0|   30|   2978|KS   |
|  17072|  0|   24|   4176|KS   |
|  17073|  0|   25|   4215|KS   |
|  17074|  0|   28|   4098|KS   |
|  17075|  0|   28|  13943|KS   |
|  17076|  0|   13|   6458|KS   |
|  17077|  0|   18|   2218|KS   |
|  17078|  0|   79|  42067|KS   |
|  17079|  0|   24|   3127|KS   |
|  17080|  0|   26|   6449|KS   |
|  17081|  0|   41|  32661|KS   |
|  17082|  0|   15|   4028|KS   |
|  17083|  0|   14|   2809|KS   |
|  17084|  0|   17|   4570|KS   |
|  17085|  0|   53|  36478|KS   |
|  17086|  0|   11|   3290|KS   |
|  17087|  0|  213| 225614|KS   |
|  17088|  0|   23|  10796|KS   |
|  17089|  0|  190| 108670|KS   |
|  17090|  0|   15|   1890|KS   |
|  17091|  0|   19|   4622|KS   |
|  17092|  0|   26|   3263|KS   |
|  17093|  0|   24|   3226|KS   |
|  17094|  0|4|   1270|KS   |
|  17095|  0|   12|   2893|KS   |
|  17096|  0|   41|  17520|KS   |
|  17097|  0|   19|   5727|KS   |
|  17098|  0|   12|   2456|KS   |
|  17099|  0|   14|   4596|KS   |
|  17100|  0|6|   1075|KS   |
|  17101|  0|   27|   4343|KS   |
|  17102|  0|4|   1338|KS   |
|  17103|  0|   24|   5377|KS   |
|  17104|  0|9|   2620|KS   |
|  17105|  0|  159|  89390|KS   |
|  18001|  0|   16|  12519|KY   |
|  18002|  0|   13|  11609|KY   |
|  18003|  0|   14|  13943|KY   |
|  18004|  0|   13|   5995|KY   |
|  18005|  0|   24|  26233|KY   |
|  18006|  0|   12|   8669|KY   |
|  18007|  0|   34|  21815|KY   |
|  18008|  0|   54|  65967|KY   |
|  18009|  0|   18|  13049|KY   |
|  18010|  0|   47|  35237|KY   |
|  18011|  0|   25|  18835|KY   |
|  18012|  0|8|   5885|KY   |
|  18013|  0|   21|  12036|KY   |
|  18014|  0|   15|  13784|KY   |
|  18015|  0|   42|  44155|KY   |
|  18016|  0|   12|   8586|KY   |
|  18017|  0|   13|   9425|KY   |
|  18018|  0|   28|  23898|KY   |
|  18019|  0|   65|  58167|KY   |
|  18020|  0|7|   4065|KY   |
|  18021|  0|   11|   6926|KY   |
|  18022|  0|   23|  18987|KY   |
|  18023|  0|   15|  10669|KY   |
|  18024|  0|   46|  37080|KY   |
|  18025|  0|   25|  22715|KY   |
|  18026|  0|   20|  15903|KY   |
|  18027|  0|   13|   7740|KY   |
|  18028|  0|   12|   6330|KY   |
|  18029|  0|9|   5505|KY   |
|  18030|  0|   85|  61653|KY   |
|  18031|  0|   10|   9083|KY   |
|  18032|  0|7|   5352|KY   |
|  18033|  0|   15|  10311|KY   |
|  18034|  0|  251| 167218|KY   |
|  18035|  0|   18|   9888|KY   |
|  18036|  0|   42|  31815|KY   |
|  18037|  0|   44|  33587|KY   |
|  18038|  0|   13|   5807|KY   |
|  18039|  0|8|   5424|KY   |
|  18040|  0|   13|  10710|KY   |
|  18041|  0|   21|  14606|KY   |
|  18042|  0|   30|  24046|KY   |
|  18043|  0|   23|  17079|KY   |
|  18044|  0|   10|   8310|KY   |
|  18045|  0|   32|  28494|KY   |
|  18046|  0|   10|   6075|KY   |
|  18047|  0|   55|  62000|KY   |
|  18048|  0|   35|  21969|KY   |
|  18049|  0|   17|  12220|KY   |
|  18050|  0|   19|  12428|KY   |
|  18051|  0|   38|  29125|KY   |
|  18052|  0|   19|  10342|KY   |
|  18053|  0|6|   3805|KY   |
|  18054|  0|   40|  30453|KY   |
|  18055|  0|   14|   9778|KY   |
|  18056|  0|  506| 475805|KY   |
|  18057|  0|   33|  28495|KY   |
|  18058|  0|   31|  17836|KY   |
|  18059|  0|  107| 100850|KY   |
|  18060|  0|   30|  13396|KY   |
|  18061|  0|   30|  22529|KY   |
|  18062|  0|   12|   9544|KY   |
|  18063|  0|   43|  38365|KY   |
|  18064|  0|   18|  11601|KY   |
|  18065|  0|   10|   5509|KY   |
|  18066|  0|   17|   9739|KY   |
|  18067|  0|   32|  17753|KY   |
|  18068|  0|   14|   9856|KY   |
|  18069|  0|   17|  25000|KY   |
|  18070|  0|   10|   7194|KY   |
|  18071|  0|   20|  16981|KY   |
|  18072|  0|6|   5849|KY   |
|  18073|  0|   54|  50500|KY   |
|  18074|  0|   18|  12069|KY   |
|  18075|  0|8|   6717|KY   |
|  18076|  0|   56|  47541|KY   |
|  18077|  0|   14|  10508|KY   |
|  18078|  0|   17|  11918|KY   |
|  18079|  0|   25|  21978|KY   |
|  18080|  0|   14|   9721|KY   |
|  18081|  0|   20|  11386|KY   |
|  18082|  0|   18|  16798|KY   |
|  18083|  0|6|   4873|KY   |
|  18084|  0|   17|  15527|KY   |
|  18085|  0|   12|   7280|KY   |
|  18086|  0|   12|   9331|KY   |
|  18087|  0|   17|  16553|KY   |
|  18088|  0|   12|   8936|KY   |
|  18089|  0|   27|  22322|KY   |
|  18090|  0|   27|  26361|KY   |
|  18091|  0|5|   5320|KY   |
|  18092|  0|   25|  15893|KY   |
|  18093|  0|   34|  35310|KY   |
|  18094|  0|   13|   7567|KY   |
|  18095|  0|8|   4091|KY   |
|  18096|  0|   12|   9610|KY   |
|  18097|  0|   37|  22747|KY   |
|  18098|  0|   57|  47852|KY   |
|  18099|  0|   11|   9715|KY   |
|  18100|  0|   57|  41251|KY   |
|  18101|  0|5|   1759|KY   |
|  18102|  0|   14|  11837|KY   |
|  18103|  0|   18|  13970|KY   |
|  18104|  0|   16|  12837|KY   |
|  18105|  0|   35|  24621|KY   |
|  18106|  0|   31|  23337|KY   |
|  18107|  0|   13|  11457|KY   |
|  18108|  0|9|  18000|KY   |
|  18109|  0|   20|  16167|KY   |
|  18110|  0|   13|   8010|KY   |
|  18111|  0|   14|   9663|KY   |
|  18112|  0|   12|   6156|KY   |
|  18113|  0|   16|  10077|KY   |
|  18114|  0|   60|  58441|KY   |
|  18115|  0|   14|   7804|KY   |
|  18116|  0|   19|  14273|KY   |
|  18117|  0|   14|   9484|KY   |
|  18118|  0|   36|  25094|KY   |
|  18119|  0|8|   5750|KY   |
|  18120|  0|   16|  16954|KY   |
|  19001|  0|   63|  38240|LA   |
|  19002|  0|   34|  13699|LA   |
|  19003|  0|   60|  54013|LA   |
|  19004|  0|   24|  15643|LA   |
|  19005|  0|   50|  25646|LA   |
|  19006|  0|   48|  20479|LA   |
|  19007|  0|   26|  10104|LA   |
|  19008|  0|   68|  64019|LA   |
|  19009|  0|  154| 160132|LA   |
|  19010|  0|  118| 124684|LA   |
|  19011|  0|   29|   7143|LA   |
|  19012|  0|   13|   7506|LA   |
|  19013|  0|   31|   7870|LA   |
|  19014|  0|   31|   9390|LA   |
|  19015|  0|   28|  13624|LA   |
|  19016|  0|   54|  16960|LA   |
|  19017|  0|  300| 247046|LA   |
|  19018|  0|   24|   6179|LA   |
|  19019|  0|   24|  13455|LA   |
|  19020|  0|   73|  22752|LA   |
|  19021|  0|   32|  13818|LA   |
|  19022|  0|   23|  12458|LA   |
|  19023|  0|   59|  47276|LA   |
|  19024|  0|   45|  21142|LA   |
|  19025|  0|   36|  10709|LA   |
|  19026|  0|  267| 286180|LA   |
|  19027|  0|   45|  20375|LA   |
|  19028|  0|  121| 130119|LA   |
|  19029|  0|   72|  55373|LA   |
|  19030|  0|   29|   9050|LA   |
|  19031|  0|   42|  27423|LA   |
|  19032|  0|   56|  65692|LA   |
|  19033|  0|   38|   8707|LA   |
|  19034|  0|   71|  20699|LA   |
|  19035|  0|   51|  26171|LA   |
|  19036|  0|  442| 319847|LA   |
|  19037|  0|   79|  98824|LA   |
|  19038|  0|   20|  17971|LA   |
|  19039|  0|   31|  16375|LA   |
|  19040|  0|  105|  81127|LA   |
|  19041|  0|   20|   6634|LA   |
|  19042|  0|   40|  13657|LA   |
|  19043|  0|   44|  15176|LA   |
|  19044|  0|   36|  43893|LA   |
|  19045|  0|   45|  32364|LA   |
|  19046|  0|   15|   8664|LA   |
|  19047|  0|   28|  14747|LA   |
|  19048|  0|   35|  28306|LA   |
|  19049|  0|   95|  56165|LA   |
|  19050|  0|   60|  33700|LA   |
|  19051|  0|   56|  34895|LA   |
|  19052|  0|  149| 142355|LA   |
|  19053|  0|   89|  65434|LA   |
|  19054|  0|   22|   4900|LA   |
|  19055|  0|  103|  61621|LA   |
|  19056|  0|   46|  15896|LA   |
|  19057|  0|   62|  36504|LA   |
|  19058|  0|   76|  24262|LA   |
|  19059|  0|   41|  27378|LA   |
|  19060|  0|   49|  27381|LA   |
|  19061|  0|   21|  14732|LA   |
|  19062|  0|   17|   8009|LA   |
|  19063|  0|   18|   7112|LA   |
|  19064|  0|   41|   9860|LA   |
|  20001|  0|1|999|ME   |
|  20002|  0|1|   2100|ME   |
|  20003|  0|1|   1100|ME   |
|  20004|  0|1|999|ME   |
|  20005|  0|1|   1999|ME   |
|  20006|  0|1|999|ME   |
|  20007|  0|1|   2092|ME   |
|  20008|  0|1|999|ME   |
|  20009|  0|1|999|ME   |
|  20010|  0|1|999|ME   |
|  20011|  0|1|999|ME   |
|  20012|  0|1|999|ME   |
|  20013|  0|1|999|ME   |
|  20014|  0|1|   1999|ME   |
|  20015|  0|1|999|ME   |
|  20016|  0|1|999|ME   |
|  20017|  0|1|   2571|ME   |
|  20018|  0|1|   1999|ME   |
|  20019|  0|1|999|ME   |
|  20020|  0|1|999|ME   |
|  20035|  0|1|120|ME   |
|  20036|  0|1|999|ME   |
|  20037|  0|1|   1999|ME   |
|  20038|  0|1|   1999|ME   |
|  20039|  0|1| 99|ME   |
|  20050|  0|1|   3868|ME   |
|  20051|  0|1|999|ME   |
|  20059|  0|1|999|ME   |
|  20060|  0|1|120|ME   |
|  20061|  0|1| 99|ME   |
|  20067|  0|1|   2472|ME   |
|  20068|  0|1|999|ME   |
|  20069|  0|1|999|ME   |
|  20070|  0|1|   1999|ME   |
|  20071|  0|1|   4673|ME   |
|  20072|  0|1|   2132|ME   |
|  20080|  0|1|999|ME   |
|  20081|  0|1|999|ME   |
|  20082|  0|1|   2764|ME   |
|  20083|  0|1|   2614|ME   |
|  20084|  0|1|   2039|ME   |
|  20085|  0|1|   2100|ME   |
|  20086|  0|1|   2100|ME   |
|  20087|  0|1| 99|ME   |
|  20088|  0|1|999|ME   |
|  20089|  0|1|   1999|ME   |
|  20090|  0|1|999|ME   |
|  20097|  0|1|999|ME   |
|  20098|  0|1|   3994|ME   |
|  20099|  0|1| 99|ME   |
|  20100|  0|1|   2435|ME   |
|  20101|  0|1|999|ME   |
|  20102|  0|1|999|ME   |
