| polra_number|pol_first_name  |pol_middle_name |pol_last_name   |pol_abbrv   |pol_junior|polra_party|ra_number  |pol_nat_id |polra_in_order|pol_number |st_postal|
|5099|Joe ||Bellis  |Bellis  |  |RP |  17681|  51224| 4|  19573|KS   |
|5101|Ken ||Cannon  |Cannon  |  |RP |  17559|  61103| 4|  19574|KS   |
|5102|Andrew  ||Gray|Gray|  |Lib|  17559|  61104| 3|  19575|KS   |
|5104|Jack||Warner  |Warner  |  |Lib|  17007|693| 3|  19576|KS   |
|5106|Robert  ||Garrard |Garrard |  |Lib|  17355|  59786| 3|  19577|KS   |
|5107|Jasmin  ||Talbert |Talbert |  |Lib|  17009|  61105| 3|  19578|KS   |
|   22812|David   ||Vitter  |Vitter  |  |GOP|  19932|906|11|  19579|LA   |
|5109|Susan   ||Ducey   |Ducey   |  |RP |  17010|  59789| 4|  19580|KS   |
|5113|||Yes |Yes |  |Yes|  17687|  2| 1|  19596|KS   |
|5114|||No  |No  |  |No |  17687|  3| 2|  19597|KS   |
|4267|Jack||Conway  |Conway  |  |Dem|  18783|204| 2|  19601|KY   |
|5196|Shawn   ||Smith   |Smith   |  |Lib|  17010|  61243| 3|  19601|KS   |
|   23376|Phil||Hare|Hare|  |Dem|  16006|  51640| 2|  19601|IL   |
|4287|Jim ||Holbert |Holbert |  |Dem|  18013|  59743| 2|  19723|KY   |
|4473|Edward  ||Martin  |Martin  |  |Lib|  18009|  59793| 4|  19725|KY   |
|4274|Rand||Paul|Paul|  |GOP|  18783|  60208| 1|  19745|KY   |
|4277|Charles ||Hatchett|Hatchett|  |Dem|  18622|  60530| 2|  19750|KY   |
|4278|Ed  ||Marksberry  |Mrksbrr |  |Dem|  18624|  60703| 2|  19751|KY   |
|4281|Todd||Lally   |Lally   |  |GOP|  18009|  20552| 1|  19754|KY   |
|4285|John||Waltz   |Waltz   |  |Dem|  18011|  60532| 2|  19757|KY   |
|4292|Andy||Barr|Barr|  |GOP|  18015|  60705| 1|  19760|KY   |
|   23367|Bill||Foster  |Foster  |  |Dem|  16003|  58367| 2|  19778|IL   |
|   23359|Debbie  ||Halvorson   |Halvorsn|  |Dem|  16000|  53817| 2|  19806|IL   |
|   23364|Rodger  ||Jennings|Jennings|  |Grn|  16001|  59312| 3|  19812|IL   |
|   23365|Scott   ||Harper  |Harper  |  |Dem|  16002|  59314| 2|  19813|IL   |
|4471|Michael ||Hansen  |Hansen  |  |Ind|  18009|  60704| 3|  19897|KY   |
|   22974|Skip||Galan   |Galan   |  |Ind|  19932|  21459| 2|  20149|LA   |
|   22982|Arden   ||Wells   |Wells   |  |Ind|  20048|  22238| 3|  20156|LA   |
|   23381|Sheldon ||Schafer |Schafer |  |Grn|  16007|  59332| 3|  20302|IL   |
|   23369|Daniel  ||Kairis  |Kairis  |  |Grn|  16003|  60788| 3|  20329|IL   |
|   23313|LeAlan  ||Jones   |Jones   |  |Grn|  15988|  60769| 3|  20354|IL   |
|   23314|Mike||Labno   |Labno   |  |Lib|  15988|  60771| 4|  20356|IL   |
|   23324|Lex ||Green   |Green   |  |Lib|  15989|  60777| 4|  20362|IL   |
|   23389|Scott Lee   ||Cohen   |Cohen   |  |Ind|  15989|  60781| 5|  20366|IL   |
|   23332|Jeff||Adams   |Adams   |  |Grn|  15990|  60782| 3|  20368|IL   |
|   23334|Isaac   ||Hayes   |Hayes   |  |GOP|  15991|  60144| 1|  20369|IL   |
|   23337|Michael ||Bendas  |Bendas  |  |GOP|  15992|  60145| 1|  20370|IL   |
|   23338|Laurel  ||Lambert Schmidt |LmbrtSc |  |Grn|  15992|  60783| 3|  20371|IL   |
|   23340|Israel  ||Vasquez |Vasquez |  |GOP|  15993|  60784| 1|  20372|IL   |
|   23341|Robert  ||Burns   |Burns   |  |Grn|  15993|  60785| 3|  20373|IL   |
|   23343|David   ||Ratowitz|Ratowitz|  |GOP|  15994|  60147| 1|  20374|IL   |
|   23342|Mike||Quigley |Quigley |  |Dem|  15994|  59914| 2|  20375|IL   |
|   22973|Michael ||Brown   |Brown   |  |Ind|  19932|  21186| 1|  20376|LA   |
|   23344|Matthew ||Reichel |Reichel |  |Grn|  15994|  60086| 3|  20376|IL   |
|   23345|Benjamin||Lowe|Lowe|  |Dem|  15995|  60149| 2|  20377|IL   |
|   23348|Mark||Weiman  |Weiman  |  |GOP|  15996|  60150| 1|  20378|IL   |
|   23354|Joel||Pollak  |Pollak  |  |GOP|  15998|  60157| 1|  20380|IL   |
|   23357|Robert  ||Dold|Dold|  |GOP|  15999|  60158| 1|  20381|IL   |
|   23362|Teri||Newman  |Newman  |  |GOP|  16001|  60168| 1|  20382|IL   |
|   23373|George  ||Gaulrapp|Gaulrapp|  |Dem|  16005|  60170| 2|  20385|IL   |
|   23375|Terry   ||Campbell|Campbell|  |Grn|  16005|  60790| 3|  20386|IL   |
|   23377|Bobby   ||Schilling   |Schillng|  |GOP|  16006|  60791| 1|  20387|IL   |
|   23378|Roger   ||Davis   |Davis   |  |Grn|  16006|  60792| 3|  20388|IL   |
|   23379|Deirdre ||Hirner  |Hirner  |  |Dem|  16007|  60172| 2|  20389|IL   |
|   22978|Sam |Houston |Melton  |Melton  |  |Ind|  19932|   1315| 9|  20437|LA   |
|   22966|Cedric  ||Richmond|Richmnd |  |Dem|  20049|  54388| 4|  20640|LA   |
|   22981|Ernest  ||Wooton  |Wooton  |  |Ind|  19932|  54392|12|  20646|LA   |
|   22806|Charles ||Boustany|Boustany|  |GOP|  20054|  50418| 1|  20962|LA   |
|   28722|Steny   ||Hoyer   |Hoyer   |  |Dem|  21757|   1061| 1|  21015|MD   |
|   22987|Artis   ||Cash|Cash|  |Ind|  20051|  51907| 1|  21018|LA   |
|   22804|Bill||Cassidy |Cassidy |  |GOP|  20053|  59656| 1|  21039|LA   |
|   22990|Jeff||Landry  |Landry  |  |GOP|  20050|  61154| 1|  21083|LA   |
|   26995|Mike||Michaud |Michaud |  |Dem|  20645|585| 2|  21139|ME   |
|   22796|Joseph  ||Cao |Cao |  |GOP|  20049|  59650| 1|  21312|LA   |
|   28209|Elijah  ||Cummings|Cmmngs  |  |Dem|  21762|   1064| 1|  21321|MD   |
|   22794|Steve   ||Scalise |Scalise |  |GOP|  20048|  54369| 2|  21330|LA   |
|   22800|John||Fleming |Fleming |  |GOP|  20051|  59669| 2|  21353|LA   |
|   22963|William ||McShan  |McShan  |  |RP |  19932|  60642| 7|  21371|LA   |
|   22965|Myron   ||Katz|Katz|  |Dem|  20048|  60647| 1|  21372|LA   |
|   22967|Ravi||Sangisetty  |Sangistty   |  |Dem|  20050|  60651| 2|  21373|LA   |
|   22970|David   ||Melville|Melville|  |Dem|  20051|  60652| 3|  21374|LA   |
|   22971|Merritt ||McDonald|McDonld |  |Dem|  20053|  60654| 2|  21375|LA   |
|   22975|Milton  ||Gordon  |Gordon  |  |Ind|  19932|  60643| 3|  21376|LA   |
|   22976|Tommy   ||LaFargue|LaFargu |  |Ind|  19932|  60644| 5|  21377|LA   |
|   22977|Bob ||Lang|Lang|  |Ind|  19932|  60645| 6|  21378|LA   |
|   22979|Mike||Spears  |Spears  |  |Ind|  19932|  60646|10|  21379|LA   |
|   22984|Anthony ||Marquize|Marquiz |  |Ind|  20049|  60649| 2|  21380|LA   |
|   22986|Jack||Radosta |Radosta |  |Ind|  20049|  60650| 3|  21381|LA   |
|   22988|Tom ||Gibbs   |Gibbs   |  |Ind|  20052|  60653| 2|  21382|LA   |
|   26987|Libby   ||Mitchell|Mitchell|  |Dem|  20646|  60416| 3|  21423|ME   |
|   28292|Barbara ||Mikulski|Mikulski|  |Dem|  21744|   1726| 1|  21960|MD   |
|   28203|Roscoe  ||Bartlett|Bartlett|  |GOP|  21760|   1063| 2|  22012|MD   |
|   31133|Richard ||Neal|Neal|  |Dem|  22948|882| 1|  22028|MA   |
|   31138|Barney  ||Frank   |Frank   |  |Dem|  22950|884| 1|  22030|MA   |
|   31130|John||Olver   |Olver   |  |Dem|  22947|880| 1|  22080|MA   |
|   31154|Bill||Keating |Keating |  |Dem|  22956|  22757| 1|  22121|MA   |
|   31148|Ed  ||Markey  |Markey  |  |Dem|  22953|888| 1|  22602|MA   |
|   27623|||Yes |Yes |  |Yes|  21227|  2| 1|  22712|ME   |
|   27624|||No  |No  |  |No |  21227|  3| 2|  22718|ME   |
|   32531|Fred||Upton   |Upton   |  |GOP|  23810|788| 1|  23015|MI   |
|   33284|Dale||Kildee  |Kildee  |  |Dem|  23809|784| 2|  23020|MI   |
|   32530|Dave||Camp|Camp|  |GOP|  23808|   1087| 1|  23030|MI   |
|   32544|Sander  ||Levin   |Levin   |  |Dem|  23816|802| 2|  23059|MI   |
|   31156|Maryanne||Lewis   |Lewis   |  |Ind|  22956|  22780| 3|  23078|MA   |
|   28690|Martin  ||O'Malley|O'Malley|  |Dem|  22091|  22603| 1|  23108|MD   |
|   33293|Tim ||Walberg |Walberg |  |GOP|  23811|  25659| 1|  23292|MI   |
|   31146|John||Tierney |Tierney |  |Dem|  22952|887| 1|  23313|MA   |
|   31151|Stephen ||Lynch   |Lynch   |  |Dem|  23865|890| 1|  23422|MA   |
|   33609|||Yes |Yes |  |Yes|  24533|  2| 1|  23570|MI   |
|   28708|Andy||Harris  |Harris  |  |GOP|  21746|  54777| 2|  23613|MD   |
|   31135|Jim ||McGovern|McGovrn |  |Dem|  22949|883| 1|  23734|MA   |
|   28709|Dutch   ||Ruppersberger   |Rpprsbr |  |Dem|  21749|   1055| 1|  23910|MD   |
|   28210|Chris   ||Van Hollen  |VanHolln|  |Dem|  21764|   1066| 1|  23931|MD   |
|   32590|Rocky   ||Raczkowski  |Rczkwsk |  |GOP|  23813|769| 1|  24214|MI   |
|   26982|Paul||LePage  |LePage  |  |GOP|  20646|  60414| 2|  24392|ME   |
|   26992|Dean||Scontras|Scontras|  |GOP|  20644|  60618| 2|  24399|ME   |
|   26993|Chellie ||Pingree |Pingree |  |Dem|  20644|  59613| 1|  24400|ME   |
|   26994|Jason   ||Levesque|Levesqu |  |GOP|  20645|  60617| 1|  24401|ME   |
|   32585|Mark||Schauer |Schauer |  |Dem|  23811|  55131| 2|  24571|MI   |
|   29071|Maria   ||Allwine |Allwine |  |Grn|  22091|  51155| 4|  24682|MD   |
|   29078|Lorenzo ||Gaztanaga   |Gaztang |  |Lib|  21749|  58656| 3|  24695|MD   |
|   28691|Robert  ||Ehrlich |Erlich  |  |GOP|  22091|   1051| 2|  24696|MD   |
|   29073|Richard ||Shawver |Shawver |  |CST|  21744|  61261| 4|  24732|MD   |
|   28206|John||Sarbanes|Sarbanes|  |Dem|  21752|  51603| 1|  24755|MD   |
|   28207|Donna   ||Edwards |Edwards |  |Dem|  21754|  57813| 1|  24757|MD   |
|   28404|Andrew  ||Duck|Duck|  |Dem|  21760|  51605| 1|  24761|MD   |
|   27548|Eliot   ||Cutler  |Cutler  |  |Ind|  20646|  60614| 1|  24890|ME   |
|   27549|Shawn   ||Moody   |Moody   |  |Ind|  20646|  60615| 4|  24891|ME   |
|   27550|Kevin   ||Scott   |Scott   |  |Ind|  20646|  60616| 5|  24892|ME   |
|   30013|Gene||Taylor  |Taylor  |  |Dem|  26489|220| 2|  25007|MS   |
|   30280|Erik||Paulsen |Paulsen |  |GOP|  24013|  55233| 2|  25175|MN   |
|   28204|Frank   ||Kratovil|Kratovil|  |Dem|  21746|  57792| 1|  25194|MD   |
|   28395|Robert  ||Broadus |Broadus |  |GOP|  21754|  60034| 2|  25202|MD   |
|   33610|||No  |No  |  |No |  24533|  3| 2|  25227|MI   |
|   30281|Betty   ||McCollum|McCollm |  |Dem|  24016|989| 3|  25233|MN   |
|   29077|Richard ||Davis   |Davis   |  |Lib|  21746|  58655| 3|  25248|MD   |
|   28381|Eric||Wargotz |Wargotz |  |GOP|  21744|  61051| 2|  25269|MD   |
|   28387|Marcelo ||Cardarelli  |Cardarll|  |GOP|  21749|  61052| 2|  25274|MD   |
|   28392|Jim ||Wilhelm |Wilhelm |  |GOP|  21752|  61053| 2|  25279|MD   |
|   29080|Alain   ||Lareau  |Lareau  |  |CST|  21752|  61266| 4|  25280|MD   |
|   28400|Charles ||Lollar  |Lollar  |  |GOP|  21757|  61054| 2|  25283|MD   |
|   29081|Gavin   ||Shickle |Shickle |  |Lib|  21757|  61268| 3|  25285|MD   |
|   29084|Scott   ||Spencer |Spencer |  |Lib|  21762|  61271| 3|  25288|MD   |
|   28409|Michael ||Philips |Philips |  |GOP|  21764|  61211| 2|  25290|MD   |
|   29085|Mark||Grannis |Grannis |  |Lib|  21764|  61272| 3|  25292|MD   |
|   30284|Collin  ||Peterson|Peterson|  |Dem|  24025|   1333| 3|  25314|MN   |
|   30285|James   ||Oberstar|Oberstar|  |Dem|  24028|996| 3|  25316|MN   |
|   29079|Jerry   ||McKinley|McKinly |  |Lib|  21752|  61267| 3|  25597|MD   |
|   29082|Dan ||Massey  |Massey  |  |Lib|  21760|  61269| 3|  25601|MD   |
|   29083|Michael ||Reed|Reed|  |CST|  21760|  61270| 4|  25602|MD   |
|   29086|Fred||Nordhorn|Nordhrn |  |CST|  21764|  61273| 4|  25608|MD   |
|   29070|Susan   ||Gaztanaga   |Gaztang |  |Lib|  22091|  61264| 3|  25621|MD   |
|   29072|Eric||Knowles |Knowles |  |CST|  22091|  61265| 5|  25622|MD   |
|   28730|Frank   ||Mirabile|Mirabile|  |GOP|  21762|  61210| 2|  25624|MD   |
|   29075|Kenniss ||Henry   |Henry   |  |Grn|  21744|  61263| 3|  25644|MD   |
|   30687|Mark||Dayton  |Dayton  |  |Dem|  24704|   1730| 3|  25806|MN   |
|   30700|Ken ||Pentel  |Pentel  |  |Ind|  24704|980| 7|  25815|MN   |
|   30702|Chris   ||Wright  |Wright  |  |GRP|  24704|  26995| 6|  25816|MN   |
|   30279|John||Kline   |Kline   |  |GOP|  24010|985| 1|  25885|MN   |
|6780|Lacy||Clay|Clay|  |Dem|  27025|   1337| 1|  26004|MO   |
|6800|Ike ||Skelton |Skelton |  |Dem|  26027|942| 1|  26010|MO   |
|   30974|Glen||Menze   |Menze   |  |Inp|  24025|  26560| 1|  26104|MN   |
|   30495|Tarryl  ||Clark   |Clark   |  |Dem|  24022|  26048| 3|  26122|MN   |
|   30283|Michele ||Bachmann|Bchmnn  |  |GOP|  24022|  55336| 2|  26178|MN   |
|6788|Todd||Akin|Akin|  |GOP|  26023|937| 2|  26191|MO   |
|   29999|Bennie  ||Thompson|Thompsn |  |Dem|  25929|   1335| 2|  26201|MS   |
|   31113|Deval   ||Patrick |Patrick |  |Dem|  22957|  51516| 1|  26469|MA   |
|   29998|Alan||Nunnelee|Nunnelee|  |GOP|  26486|  55675| 2|  26552|MS   |
|   30971|Randy   ||Demmer  |Demmer  |  |GOP|  24007|  55208| 2|  26571|MN   |
|   31114|Charlie ||Baker   |Baker   |  |GOP|  22957|  60668| 2|  26610|MA   |
|   31131|Bill||Gunn|Gunn|  |GOP|  22947|  60669| 2|  26614|MA   |
|   31134|Tom ||Wesley  |Wesley  |  |GOP|  22948|  61228| 2|  26616|MA   |
|   31136|Marty   ||Lamb|Lamb|  |GOP|  22949|  61229| 2|  26620|MA   |
|   31018|Michael ||Cavlan  |Cavlan  |  |Ind|  24019|  26037| 5|  26621|MN   |
|   31139|Sean||Bielat  |Bielat  |  |GOP|  22950|  61231| 2|  26622|MA   |
|   31143|Jon ||Golnik  |Golnik  |  |GOP|  24356|  61039| 2|  26624|MA   |
|   31147|Bill||Hudak   |Hudak   |  |GOP|  22952|  61038| 2|  26628|MA   |
|   31149|Gerry   ||Dembrowski  |Dmbrws  |  |GOP|  22953|  61235| 2|  26630|MA   |
|   31152|Vernon  ||Harrison|Harrison|  |GOP|  23865|  61236| 2|  26633|MA   |
|   31155|Jeff||Perry   |Perry   |  |GOP|  22956|  54436| 2|  26637|MA   |
|   30282|Keith   ||Ellison |Ellison |  |Dem|  24019|  55265| 3|  26658|MN   |
|   31115|Tim ||Cahill  |Cahill  |  |Ind|  22957|  22674| 3|  26758|MA   |
|   31142|Niki||Tsongas |Tsongas |  |Dem|  24356|  59617| 1|  26760|MA   |
|   31150|Mike||Capuano |Capuano |  |Dem|  22954|889| 1|  26761|MA   |
|   30692|Tom ||Emmer   |Emmer   |  |GOP|  24704|  60721| 2|  26766|MN   |
|   30488|Shelley ||Madore  |Madore  |  |Dem|  24010|  61074| 2|  26800|MN   |
|   32567|Fred||Johnson |Johnson |  |Dem|  23806|  59455| 2|  26897|MI   |
|   32581|Don ||Cooney  |Cooney  |  |Dem|  23810|  59458| 2|  26901|MI   |
|   32586|Mike||Rogers  |Rogers  |  |GOP|  23812|   1169| 1|  26903|MI   |
|   32592|Gary||Peters  |Peters  |  |Dem|  23813|  24973| 2|  26905|MI   |
|   32593|Candice ||Miller  |Miller  |  |GOP|  23814|   1326| 1|  26906|MI   |
|   32595|Thaddeus||McCotter|McCotter|  |GOP|  23815|799| 1|  26908|MI   |
|   33288|John||Conyers |Conyers |  |Dem|  23818|806| 2|  26914|MI   |
|   32613|John||Dingell |Dingell |  |Dem|  23819|809| 2|  26916|MI   |
|   30278|Tim ||Walz|Walz|  |Dem|  24007|  51531| 3|  26917|MN   |
|   31116|Jill||Stein   |Stein   |  |Grn|  22957|895| 4|  26917|MA   |
|   31132|Michael ||Engel   |Engel   |  |Ind|  22947|  61227| 3|  26921|MA   |
|   31137|Patrick ||Barron  |Barron  |  |Ind|  22949|  61230| 3|  26922|MA   |
|   31141|Donald  ||Jordan  |Jordan  |  |Oth|  22950|  61232| 4|  26923|MA   |
|   31140|Susan   ||Allen   |Allen   |  |Oth|  22950|  59899| 3|  26924|MA   |
|   31144|Dale||Brown   |Brown   |  |Oth|  24356|  61233| 3|  26925|MA   |
|   31145|Bob ||Clark   |Clark   |  |Oth|  24356|  61234| 4|  26926|MA   |
|   31153|Phil||Dunkelbarger|Dnklbrgr|  |Ind|  23865|  61237| 3|  26927|MA   |
|   31158|Joe ||van Nes |vanNes  |  |Oth|  22956|  61239| 4|  26928|MA   |
|   31157|Jim ||Sheets  |Sheets  |  |Ind|  22956|  61238| 5|  26929|MA   |
|   30976|Steven  ||Wilson  |Wilson  |  |Inp|  24007|  60725| 1|  26962|MN   |
|   30004|Harold  ||Taylor  |Taylor  |  |Lib|  26486|214| 8|  27095|MS   |
|6803|Vicky   ||Hartzler|Hartzler|  |GOP|  26027|  29019| 2|  27130|MO   |
|   30016|Anna|Jewel   |Revies  |Revies  |  |RP |  26489|  61199| 4|  27158|MS   |
|   30005|Barbara ||Washer  |Washer  |  |RP |  26486|  28712| 9|  27166|MS   |
|   30979|Bob ||Anderson|Andersn |  |Inp|  24022|  59610| 1|  27256|MN   |
|   31020|Aubrey  ||Immelman|Immlmn  |  |Ind|  24022|  59874| 4|  27257|MN   |
|   32569|Justin  ||Amash   |Amash   |  |GOP|  23807|  61070| 1|  27276|MI   |
|   32561|Bill||Huizenga|Huizenga|  |GOP|  23806|  55092| 1|  27346|MI   |
|   31019|Lynne   ||Torgerson   |Torgersn|  |Ind|  24019|  60715| 4|  27387|MN   |
|   30699|Farheen ||Hakeem  |Hakeem  |  |Grn|  24704|  60722| 4|  27394|MN   |
|   32559|Gary||McDowell|McDowll |  |Dem|  23805|  24649| 2|  27395|MI   |
|6767|Roy ||Blunt   |Blunt   |  |GOP|  27023|   1343| 2|  27408|MO   |
|   33403|Harley  ||Mikkelson   |Mikkelsn|  |Grn|  24074|786| 3|  27434|MI   |
|   33432|Ronald  ||Graeser |Graeser |  |UST|  23806|779| 4|  27439|MI   |
|   30012|Tracella||Hill|Hill|  |RP |  26488|  50442| 3|  27440|MS   |
|   33437|John||Emerick |Emerick |  |UST|  23808|  23657| 3|  27442|MI   |
|   33461|Leonard ||Schwartz|Schwartz|  |Lib|  23816|  51960| 5|  27445|MI   |
|   33446|Greg||Merle   |Merle   |  |Lib|  23811|  59815| 5|  27447|MI   |
|3406|Ken ||Proctor |Proctor |  |Lib|  24074|790| 5|  27450|MI   |
|   33452|Douglas ||Campbell|Campbll |  |Grn|  23813|   1321| 3|  27454|MI   |
|   33453|Adam||Goodman |Goodmn  |  |Lib|  23813|  51970| 4|  27455|MI   |
|   33456|Candace ||Caveny  |Caveny  |  |Grn|  23814|  51971| 3|  27457|MI   |
|   33458|John||Tatar   |Tatar   |  |Lib|  23815|  25498| 3|  27460|MI   |
|   33460|Les ||Townsend|Townsnd |  |UST|  23816|  51973| 4|  27462|MI   |
|   33463|George  ||Corsetti|Corsetti|  |Grn|  23817|  59823| 3|  27464|MI   |
|   33467|Richard ||Secula  |Secula  |  |Lib|  23818|  25268| 4|  27466|MI   |
|   33468|Aimee   ||Smith   |Smith   |  |Grn|  23819|  51974| 3|  27468|MI   |
|   33427|Ellis   ||Boal|Boal|  |Grn|  23805|  61166| 3|  27484|MI   |
|   33469|Kerry   ||Morgan  |Morgan  |  |Lib|  23819|  61187| 5|  27488|MI   |
|   33466|Marc||Sosnowski   |Sosnwsk |  |UST|  23818|  61186| 3|  27513|MI   |
|   33433|Joseph  ||Gillotte|Gillotte|  |Lib|  23806|  61170| 5|  27552|MI   |
|6838|Jo Ann  ||Emerson |Emerson |  |GOP|  26035|951| 2|  27554|MO   |
|   31017|Lars||Johnson |Johnson |  |Ind|  24007|  60709| 4|  27554|MN   |
|   30981|Jon ||Oleson  |Oleson  |  |Inp|  24013|  60711| 1|  27556|MN   |
|   30970|Jim ||Meffert |Meffert |  |Dem|  24013|  60712| 3|  27557|MN   |
|   30716|Steve   ||Carlson |Carlson |  |Inp|  24016|  60713| 1|  27558|MN   |
|   30491|Teresa  ||Collett |Collett |  |GOP|  24016|  60714| 2|  27559|MN   |
|   30977|Tom ||Schrunk |Schrunk |  |Inp|  24019|  60743| 1|  27560|MN   |
|   30972|Joel||Demos   |Demos   |  |GOP|  24019|  60716| 2|  27561|MN   |
|   30497|Lee ||Byberg  |Byberg  |  |GOP|  24025|  60717| 2|  27563|MN   |
|   32602|Hansen  ||Clarke  |Clarke  |  |Dem|  23817|  55113| 2|  27563|MI   |
|   31021|Gene||Waldorf |Waldorf |  |Ind|  24025|  60718| 4|  27564|MN   |
|   30975|Timothy ||Olson   |Olson   |  |Inp|  24028|  60726| 1|  27565|MN   |
|   30973|Chip||Cravaack|Cravack |  |GOP|  24028|  60719| 2|  27566|MN   |
|   30980|George  ||Burton  |Burton  |  |CST|  24028|  60720| 4|  27567|MN   |
|   33465|Duane   ||Montgomery  |Mntgmr  |  |NPA|  23817|  61190| 5|  27606|MI   |
|   30009|Wally   ||Pang|Pang|  |Ind|  26486|  58428| 7|  27629|MS   |
|   30003|Gail||Giaramita   |Giaramit|  |CST|  26486|  60435| 4|  27657|MS   |
|   32545|Virg||Bernero |Bernero |  |Dem|  24074|  55135| 2|  27673|MI   |
|   32552|Rick||Snyder  |Snyder  |  |GOP|  24074|  61073| 1|  27678|MI   |
|   32554|Dan ||Benishek|Benishek|  |GOP|  23805|  61069| 1|  27679|MI   |
|   32575|Pat ||Miles   |Miles   |  |Dem|  23807|  61031| 2|  27692|MI   |
|   32577|Jerry   ||Campbell|Campbll |  |Dem|  23808|  60937| 2|  27693|MI   |
|   32578|John||Kupiec  |Kupiec  |  |GOP|  23809|  61071| 1|  27694|MI   |
|   32594|Henry   ||Yanez   |Yanez   |  |Dem|  23814|  60938| 2|  27702|MI   |
|   32596|Natalie ||Mosher  |Mosher  |  |Dem|  23815|  36788| 2|  27703|MI   |
|   32597|Don ||Volaric |Volaric |  |GOP|  23816|  60939| 1|  27704|MI   |
|   32599|John||Hauler  |Hauler  |  |GOP|  23817|  60940| 1|  27705|MI   |
|   33290|Don ||Ukrainec|Ukrainec|  |GOP|  23818|  61072| 1|  27712|MI   |
|   32612|Rob ||Steele  |Steele  |  |GOP|  23819|  61032| 1|  27715|MI   |
|   30014|Steven  ||Palazzo |Palazzo |  |GOP|  26489|  60439| 1|  27726|MS   |
|   30002|Travis  ||Childers|Childers|  |Dem|  26486|  57814| 1|  27769|MS   |
|   30010|Joel||Gill|Gill|  |Dem|  26488|  57824| 1|  27771|MS   |
|   30011|Gregg   ||Harper  |Harper  |  |GOP|  26488|  57825| 2|  27772|MS   |
|   30000|Bill||Marcy   |Marcy   |  |GOP|  25929|  57828| 1|  27782|MS   |
|   30695|Tom ||Horner  |Horner  |  |Inp|  24704|  60723| 1|  27782|MN   |
|   30701|Linda   ||Eno |Eno |  |Ind|  24704|  60724| 5|  27785|MN   |
|   30001|Ashley  ||Norwood |Norwood |  |RP |  25929|  60613| 3|  27810|MS   |
|   30006|A. G.   ||Baddley |Baddley |  |Ind|  26486|  60436| 3|  27811|MS   |
|   30007|Les ||Green   |Green   |  |Ind|  26486|  60437| 5|  27812|MS   |
|   30008|Rico||Hoskins |Hoskins |  |Ind|  26486|  60438| 6|  27813|MS   |
|   30015|Tim ||Hampton |Hampton |  |Lib|  26489|  60440| 3|  27814|MS   |
|   33172|||Yes |Yes |  |   |  28301|  2| 1|  28138|MT   |
|   33173|||No  |No  |  |   |  28301|  3| 2|  28139|MT   |
|   33408|Stacey  ||Mathia  |Mathia  |  |UST|  24074|  61189| 4|  28180|MI   |
|   33428|Patrick ||Lambert |Lambert |  |UST|  23805|  61167| 4|  28191|MI   |
|   33429|Keith   ||Shelton |Shelton |  |Lib|  23805|  61168| 5|  28192|MI   |
|   33430|Glenn   ||Wilson  |Wilson  |  |NPA|  23805|  61169| 6|  28193|MI   |
|   33431|Lloyd   ||Clarke  |Clarke  |  |Grn|  23806|  23361| 3|  28194|MI   |
|   33434|Charlie ||Shick   |Shick   |  |Grn|  23807|  61171| 3|  28195|MI   |
|   33435|Ted ||Gerrard |Gerrard |  |UST|  23807|  61172| 4|  28196|MI   |
|   33436|James   ||Rogers  |Rogers  |  |Lib|  23807|  61173| 5|  28197|MI   |
|   33438|Clint   ||Foster  |Foster  |  |Lib|  23808|785| 4|  28198|MI   |
|   33439|Matthew ||de Heus |deHeus  |  |Grn|  23809|  61174| 3|  28199|MI   |
|   33440|Michael ||Moon|Moon|  |Lib|  23809|  61175| 4|  28200|MI   |
|   33441|Pat ||Foster  |Foster  |  |Grn|  23810|  61176| 3|  28201|MI   |
|   33442|Melvin  ||Valkner |Valkner |  |UST|  23810|  61177| 4|  28202|MI   |
|   33443|Fred||Strand  |Strand  |  |Lib|  23810|  25443| 5|  28203|MI   |
|   33444|Richard ||Wunsch  |Wunsch  |  |Grn|  23811|  61178| 3|  28204|MI   |
|   33445|Scott   ||Aughney |Aughney |  |UST|  23811|  61179| 4|  28205|MI   |
|   33450|Lance   ||Enderle |Enderle |  |Dem|  23812|  23663| 2|  28206|MI   |
|   33451|Bhagwan ||Dashairya   |Dashairy|  |Lib|  23812|  23469| 3|  28207|MI   |
|   33454|Bob ||Gray|Gray|  |NPA|  23813|  61180| 5|  28208|MI   |
|   33455|Matthew ||Kuofie  |Kuofie  |  |NPA|  23813|  61181| 6|  28209|MI   |
|   33457|Claude  ||Beavers |Beavers |  |Lib|  23814|  61182| 4|  28210|MI   |
|   33459|Julia   ||Williams|Williams|  |Grn|  23816|  61183| 3|  28211|MI   |
|   33462|Alan||Jacquemotte |Jacqmtt |  |NLP|  23816|  61184| 6|  28212|MI   |
|   33464|Heidi   ||Peterson|Peterson|  |Lib|  23817|  61185| 4|  28213|MI   |
|   33470|Matthew ||Furman  |Furman  |  |UST|  23819|  61188| 4|  28214|MI   |
|6822|Sam ||Graves  |Graves  |  |GOP|  26031|   1342| 2|  28326|MO   |
|6792|Russ||Carnahan|Carnahn |  |Dem|  26025|   1852| 1|  28512|MO   |
|   30958|Dave||Heineman|Heinemn |  |GOP|  28006|  29894| 1|  28657|NE   |
