| ru_number  |ra_number  |rura_tot_pcts|rura_voters|st_postal|
|  28056|  28384|   27|  19761|NE   |
|  28057|  28384|1|485|NE   |
|  28058|  28384|1|453|NE   |
|  28059|  28384|1|339|NE   |
|  28061|  28384|   15|   4339|NE   |
|  28062|  28384|9|   2883|NE   |
|  28063|  28384|6|   2127|NE   |
|  28065|  28384|8|   2739|NE   |
|  28068|  28384|3|   1742|NE   |
|  28069|  28384|   13|   5402|NE   |
|  28070|  28384|5|   4058|NE   |
|  28071|  28384|   30|  16454|NE   |
|  28072|  28384|6|   3013|NE   |
|  28073|  28384|   15|   6184|NE   |
|  28075|  28384|1|929|NE   |
|  28076|  28384|   12|   6633|NE   |
|  28079|  28384|   31|  19239|NE   |
|  28081|  28384|8|   3281|NE   |
|  28082|  28384|6|   1834|NE   |
|  28083|  28384|2|827|NE   |
|  28085|  28384|7|   3210|NE   |
|  28086|  28384|1|448|NE   |
|  28088|  28384|7|   2802|NE   |
|  28091|  28384|5|   2216|NE   |
|  28092|  28384|2|545|NE   |
|  28093|  28384|   14|   8702|NE   |
|  1|  28385|  425| 325467|NE   |
|  28028|  28385|  354| 131024|NE   |
|  28077|  28385|   71|  32781|NE   |
|  1|  29861| 2121|1161417|NV   |
|  29001|  29861|   26|  25574|NV   |
|  29002|  29861|   19|  12726|NV   |
|  29004|  29861|   41|  29789|NV   |
|  29005|  29861|   41|  17941|NV   |
|  29006|  29861|5|518|NV   |
|  29007|  29861|4|916|NV   |
|  29008|  29861|   15|   5947|NV   |
|  29009|  29861|9|   2459|NV   |
|  29010|  29861|5|   2570|NV   |
|  29011|  29861|   40|  25534|NV   |
|  29012|  29861|   12|   2883|NV   |
|  29013|  29861|   33|  21688|NV   |
|  29014|  29861|6|   2129|NV   |
|  29015|  29861|   15|   2611|NV   |
|  29016|  29861|  664| 212888|NV   |
|  29017|  29861|   10|   4418|NV   |
|  29018|  29861| 1176| 800941|NV   |
|  1|  30005|  301| 849498|NH   |
|  30001|  30005|1|662|NH   |
|  30002|  30005|1|519|NH   |
|  30003|  30005|1|   1020|NH   |
|  30004|  30005|1|   2518|NH   |
|  30005|  30005|1|   1208|NH   |
|  30006|  30005|1|   3626|NH   |
|  30007|  30005|1|   8023|NH   |
|  30008|  30005|1|   1602|NH   |
|  30009|  30005|1|   1604|NH   |
|  30010|  30005|1|   1261|NH   |
|  30011|  30005|1|   5038|NH   |
|  30012|  30005|1|   3508|NH   |
|  30013|  30005|1|   2875|NH   |
|  30014|  30005|1|   5430|NH   |
|  30015|  30005|1|   2180|NH   |
|  30016|  30005|1|555|NH   |
|  30017|  30005|1|  14258|NH   |
|  30018|  30005|1|   4144|NH   |
|  30019|  30005|1|932|NH   |
|  30020|  30005|1|240|NH   |
|  30021|  30005|4|   5132|NH   |
|  30022|  30005|1|   1534|NH   |
|  30023|  30005|1|   2118|NH   |
|  30024|  30005|1|   5523|NH   |
|  30025|  30005|1|   1091|NH   |
|  30026|  30005|1|   2428|NH   |
|  30027|  30005|1|795|NH   |
|  30028|  30005|1|   1932|NH   |
|  30029|  30005|1|492|NH   |
|  30030|  30005|1|   3160|NH   |
|  30031|  30005|1|   2073|NH   |
|  30032|  30005|1|   2195|NH   |
|  30033|  30005|1|   2884|NH   |
|  30034|  30005|1|   1721|NH   |
|  30035|  30005|1|544|NH   |
|  30036|  30005|1|811|NH   |
|  30037|  30005|1|   2937|NH   |
|  30038|  30005|1|257|NH   |
|  30039|  30005|1|   3041|NH   |
|  30040|  30005|1|   2555|NH   |
|  30041|  30005|1|   1714|NH   |
|  30042|  30005|3|   6788|NH   |
|  30043|  30005|1|231|NH   |
|  30044|  30005|1|   1284|NH   |
|  30045|  30005|1|379|NH   |
|  30046|  30005|   10|  26140|NH   |
|  30047|  30005|1|   6595|NH   |
|  30048|  30005|1|   1164|NH   |
|  30049|  30005|1|450|NH   |
|  30050|  30005|1|593|NH   |
|  30051|  30005|1|694|NH   |
|  30052|  30005|1|   2663|NH   |
|  30053|  30005|1|   3060|NH   |
|  30054|  30005|1|   1214|NH   |
|  30055|  30005|1|  18430|NH   |
|  30056|  30005|1| 83|NH   |
|  30057|  30005|1|237|NH   |
|  30058|  30005|6|  16909|NH   |
|  30059|  30005|1|   1124|NH   |
|  30060|  30005|1|240|NH   |
|  30061|  30005|1|   1843|NH   |
|  30062|  30005|1|   8490|NH   |
|  30063|  30005|1|   1529|NH   |
|  30064|  30005|1|244|NH   |
|  30065|  30005|1|307|NH   |
|  30066|  30005|1|888|NH   |
|  30067|  30005|1| 83|NH   |
|  30068|  30005|1|   2725|NH   |
|  30069|  30005|1|   3984|NH   |
|  30070|  30005|1|   2907|NH   |
|  30071|  30005|1|223|NH   |
|  30072|  30005|1|   9566|NH   |
|  30073|  30005|1|   3730|NH   |
|  30074|  30005|1|   1600|NH   |
|  30075|  30005|1|   1114|NH   |
|  30076|  30005|1|829|NH   |
|  30077|  30005|3|   4354|NH   |
|  30078|  30005|1|   1080|NH   |
|  30079|  30005|1|   2679|NH   |
|  30080|  30005|1|   5478|NH   |
|  30081|  30005|1|   2297|NH   |
|  30082|  30005|1|476|NH   |
|  30083|  30005|1|  10712|NH   |
|  30084|  30005|1|   1785|NH   |
|  30085|  30005|1|516|NH   |
|  30086|  30005|1|795|NH   |
|  30087|  30005|1|   2137|NH   |
|  30088|  30005|1|   1030|NH   |
|  30089|  30005|1|   2551|NH   |
|  30090|  30005|1|   1176|NH   |
|  30091|  30005|1|365|NH   |
|  30092|  30005|1|   5653|NH   |
|  30093|  30005|1|  11427|NH   |
|  30094|  30005|1|   1620|NH   |
|  30095|  30005|1|   1247|NH   |
|  30096|  30005|1|   8493|NH   |
|  30097|  30005|1|784|NH   |
|  30098|  30005|1| 83|NH   |
|  30099|  30005|1|   2375|NH   |
|  30100|  30005|1|455|NH   |
|  30101|  30005|1|   2883|NH   |
|  30102|  30005|1|670|NH   |
|  30103|  30005|1|   3444|NH   |
|  30104|  30005|1|   2250|NH   |
|  30105|  30005|1|   1436|NH   |
|  30106|  30005|1|   5358|NH   |
|  30107|  30005|1|   8070|NH   |
|  30108|  30005|1|   4258|NH   |
|  30109|  30005|1|  14226|NH   |
|  30110|  30005|1|761|NH   |
|  30111|  30005|1|   3466|NH   |
|  30112|  30005|1|652|NH   |
|  30113|  30005|5|  14909|NH   |
|  30114|  30005|1|   1548|NH   |
|  30115|  30005|1|   3627|NH   |
|  30116|  30005|6|   9129|NH   |
|  30117|  30005|1|   1898|NH   |
|  30118|  30005|1|267|NH   |
|  30119|  30005|1|433|NH   |
|  30120|  30005|3|   8285|NH   |
|  30121|  30005|1|   2897|NH   |
|  30122|  30005|1|728|NH   |
|  30123|  30005|1|   1011|NH   |
|  30124|  30005|1|905|NH   |
|  30125|  30005|1|   5252|NH   |
|  30126|  30005|1|   3500|NH   |
|  30127|  30005|1|  15037|NH   |
|  30128|  30005|1|   3285|NH   |
|  30129|  30005|1|362|NH   |
|  30130|  30005|1|   1232|NH   |
|  30131|  30005|1|   1123|NH   |
|  30132|  30005|1|   1242|NH   |
|  30133|  30005|1|   1580|NH   |
|  30134|  30005|   12|  55848|NH   |
|  30135|  30005|1|   1386|NH   |
|  30136|  30005|1|507|NH   |
|  30137|  30005|1|922|NH   |
|  30138|  30005|1|   4430|NH   |
|  30139|  30005|1|  16960|NH   |
|  30140|  30005|1|   1000|NH   |
|  30141|  30005|1|837|NH   |
|  30142|  30005|1|   9220|NH   |
|  30143|  30005|1| 83|NH   |
|  30144|  30005|1|   2753|NH   |
|  30145|  30005|1|556|NH   |
|  30146|  30005|1|   1699|NH   |
|  30147|  30005|1|   3400|NH   |
|  30148|  30005|9|  45918|NH   |
|  30149|  30005|1|493|NH   |
|  30150|  30005|1|   3507|NH   |
|  30151|  30005|1|   1507|NH   |
|  30152|  30005|1|829|NH   |
|  30153|  30005|1|   1803|NH   |
|  30154|  30005|1|   1129|NH   |
|  30155|  30005|1|   1445|NH   |
|  30156|  30005|1|619|NH   |
|  30157|  30005|1|   3055|NH   |
|  30158|  30005|1|   3325|NH   |
|  30159|  30005|1|   6143|NH   |
|  30160|  30005|1|   3510|NH   |
|  30161|  30005|1|   2753|NH   |
|  30162|  30005|1|   2873|NH   |
|  30163|  30005|1|   3567|NH   |
|  30164|  30005|1|   1199|NH   |
|  30165|  30005|1|   2878|NH   |
|  30166|  30005|1|   3064|NH   |
|  30167|  30005|1|231|NH   |
|  30168|  30005|1|824|NH   |
|  30169|  30005|1|   2606|NH   |
|  30170|  30005|1|   8132|NH   |
|  30171|  30005|1|   4510|NH   |
|  30172|  30005|1|   4649|NH   |
|  30173|  30005|1|497|NH   |
|  30174|  30005|1|632|NH   |
|  30175|  30005|1|   2326|NH   |
|  30176|  30005|1|   1529|NH   |
|  30177|  30005|1|   5118|NH   |
|  30178|  30005|1|   5080|NH   |
|  30179|  30005|5|  15324|NH   |
|  30180|  30005|1|265|NH   |
|  30181|  30005|1|   6168|NH   |
|  30182|  30005|1|740|NH   |
|  30183|  30005|1|   3885|NH   |
|  30184|  30005|6|  17019|NH   |
|  30185|  30005|1|   1790|NH   |
|  30186|  30005|1|178|NH   |
|  30187|  30005|1|977|NH   |
|  30188|  30005|1|   4268|NH   |
|  30189|  30005|1|  17740|NH   |
|  30190|  30005|1|930|NH   |
|  30191|  30005|1|   2081|NH   |
|  30192|  30005|1|   3774|NH   |
|  30193|  30005|1|   1045|NH   |
|  30194|  30005|1|   4808|NH   |
|  30195|  30005|1|281|NH   |
|  30196|  30005|1|299|NH   |
|  30197|  30005|5|   6864|NH   |
|  30198|  30005|1|562|NH   |
|  30199|  30005|1|837|NH   |
|  30200|  30005|1|323|NH   |
|  30201|  30005|1|518|NH   |
|  30202|  30005|1|788|NH   |
|  30203|  30005|1|   2814|NH   |
|  30204|  30005|1|370|NH   |
|  30205|  30005|1|   5491|NH   |
|  30206|  30005|1|439|NH   |
|  30207|  30005|1|441|NH   |
|  30208|  30005|1|   2381|NH   |
|  30209|  30005|1|563|NH   |
|  30210|  30005|1|   1333|NH   |
|  30211|  30005|1|   4261|NH   |
|  30212|  30005|1|   1852|NH   |
|  30213|  30005|1|927|NH   |
|  30214|  30005|1|   1692|NH   |
|  30215|  30005|1|   2275|NH   |
|  30216|  30005|1|   1273|NH   |
|  30217|  30005|1|   1785|NH   |
|  30218|  30005|1|919|NH   |
|  30219|  30005|1|   3156|NH   |
|  30220|  30005|1|   2509|NH   |
|  30221|  30005|1|   1969|NH   |
|  30222|  30005|1|551|NH   |
|  30223|  30005|1|702|NH   |
|  30224|  30005|1|237|NH   |
|  30225|  30005|1|   5376|NH   |
|  30226|  30005|1|   1248|NH   |
|  30227|  30005|1|598|NH   |
|  30229|  30005|1|   1172|NH   |
|  30230|  30005|1|   1279|NH   |
|  30231|  30005|1|934|NH   |
|  30232|  30005|1|   2665|NH   |
|  30233|  30005|1|   2416|NH   |
|  30234|  30005|1|   8903|NH   |
|  30235|  30005|1|211|NH   |
|  30236|  30005|1|   4750|NH   |
|  30237|  30005|1|841|NH   |
|  30314|  30005|1| 83|NH   |
|  1|  30015|  113| 425326|NH   |
|  30002|  30015|1|519|NH   |
|  30006|  30015|1|   3626|NH   |
|  30012|  30015|1|   3508|NH   |
|  30013|  30015|1|   2875|NH   |
|  30014|  30015|1|   5430|NH   |
|  30015|  30015|1|   2180|NH   |
|  30017|  30015|1|  14258|NH   |
|  30018|  30015|1|   4144|NH   |
|  30026|  30015|1|   2428|NH   |
|  30029|  30015|1|492|NH   |
|  30033|  30015|1|   2884|NH   |
|  30036|  30015|1|811|NH   |
|  30038|  30015|1|257|NH   |
|  30039|  30015|1|   3041|NH   |
|  30047|  30015|1|   6595|NH   |
|  30052|  30015|1|   2663|NH   |
|  30053|  30015|1|   3060|NH   |
|  30055|  30015|1|  18430|NH   |
|  30058|  30015|6|  16909|NH   |
|  30062|  30015|1|   8490|NH   |
|  30063|  30015|1|   1529|NH   |
|  30065|  30015|1|307|NH   |
|  30066|  30015|1|888|NH   |
|  30069|  30015|1|   3984|NH   |
|  30072|  30015|1|   9566|NH   |
|  30073|  30015|1|   3730|NH   |
|  30078|  30015|1|   1080|NH   |
|  30079|  30015|1|   2679|NH   |
|  30080|  30015|1|   5478|NH   |
|  30081|  30015|1|   2297|NH   |
|  30083|  30015|1|  10712|NH   |
|  30089|  30015|1|   2551|NH   |
|  30092|  30015|1|   5653|NH   |
|  30093|  30015|1|  11427|NH   |
|  30094|  30015|1|   1620|NH   |
|  30098|  30015|1| 83|NH   |
|  30107|  30015|1|   8070|NH   |
|  30110|  30015|1|761|NH   |
|  30114|  30015|1|   1548|NH   |
|  30115|  30015|1|   3627|NH   |
|  30116|  30015|6|   9129|NH   |
|  30121|  30015|1|   2897|NH   |
|  30127|  30015|1|  15037|NH   |
|  30132|  30015|1|   1242|NH   |
|  30133|  30015|1|   1580|NH   |
|  30134|  30015|   12|  55848|NH   |
|  30138|  30015|1|   4430|NH   |
|  30139|  30015|1|  16960|NH   |
|  30140|  30015|1|   1000|NH   |
|  30144|  30015|1|   2753|NH   |
|  30147|  30015|1|   3400|NH   |
|  30152|  30015|1|829|NH   |
|  30153|  30015|1|   1803|NH   |
|  30154|  30015|1|   1129|NH   |
|  30155|  30015|1|   1445|NH   |
|  30156|  30015|1|619|NH   |
|  30159|  30015|1|   6143|NH   |
|  30161|  30015|1|   2753|NH   |
|  30163|  30015|1|   3567|NH   |
|  30165|  30015|1|   2878|NH   |
|  30166|  30015|1|   3064|NH   |
|  30169|  30015|1|   2606|NH   |
|  30177|  30015|1|   5118|NH   |
|  30179|  30015|5|  15324|NH   |
|  30181|  30015|1|   6168|NH   |
|  30184|  30015|6|  17019|NH   |
|  30185|  30015|1|   1790|NH   |
|  30188|  30015|1|   4268|NH   |
|  30192|  30015|1|   3774|NH   |
|  30193|  30015|1|   1045|NH   |
|  30194|  30015|1|   4808|NH   |
|  30197|  30015|5|   6864|NH   |
|  30198|  30015|1|562|NH   |
|  30203|  30015|1|   2814|NH   |
|  30205|  30015|1|   5491|NH   |
|  30212|  30015|1|   1852|NH   |
|  30217|  30015|1|   1785|NH   |
|  30219|  30015|1|   3156|NH   |
|  30236|  30015|1|   4750|NH   |
|  1|  30017|  188| 424171|NH   |
|  30001|  30017|1|662|NH   |
|  30003|  30017|1|   1020|NH   |
|  30004|  30017|1|   2518|NH   |
|  30005|  30017|1|   1208|NH   |
|  30007|  30017|1|   8023|NH   |
|  30008|  30017|1|   1602|NH   |
|  30009|  30017|1|   1604|NH   |
|  30010|  30017|1|   1261|NH   |
|  30011|  30017|1|   5038|NH   |
|  30016|  30017|1|555|NH   |
|  30019|  30017|1|932|NH   |
|  30020|  30017|1|240|NH   |
|  30021|  30017|4|   5132|NH   |
|  30022|  30017|1|   1534|NH   |
|  30023|  30017|1|   2118|NH   |
|  30024|  30017|1|   5523|NH   |
|  30025|  30017|1|   1091|NH   |
|  30027|  30017|1|795|NH   |
|  30028|  30017|1|   1932|NH   |
|  30030|  30017|1|   3160|NH   |
|  30031|  30017|1|   2073|NH   |
|  30032|  30017|1|   2195|NH   |
|  30034|  30017|1|   1721|NH   |
|  30035|  30017|1|544|NH   |
|  30037|  30017|1|   2937|NH   |
|  30040|  30017|1|   2555|NH   |
|  30041|  30017|1|   1714|NH   |
|  30042|  30017|3|   6788|NH   |
|  30043|  30017|1|231|NH   |
|  30044|  30017|1|   1284|NH   |
|  30045|  30017|1|379|NH   |
|  30046|  30017|   10|  26140|NH   |
|  30048|  30017|1|   1164|NH   |
|  30049|  30017|1|450|NH   |
|  30050|  30017|1|593|NH   |
|  30051|  30017|1|694|NH   |
|  30054|  30017|1|   1214|NH   |
|  30056|  30017|1| 83|NH   |
|  30057|  30017|1|237|NH   |
|  30059|  30017|1|   1124|NH   |
|  30060|  30017|1|240|NH   |
|  30061|  30017|1|   1843|NH   |
|  30064|  30017|1|244|NH   |
|  30067|  30017|1| 83|NH   |
|  30068|  30017|1|   2725|NH   |
|  30070|  30017|1|   2907|NH   |
|  30071|  30017|1|223|NH   |
|  30074|  30017|1|   1600|NH   |
|  30075|  30017|1|   1114|NH   |
|  30076|  30017|1|829|NH   |
|  30077|  30017|3|   4354|NH   |
|  30082|  30017|1|476|NH   |
|  30084|  30017|1|   1785|NH   |
|  30085|  30017|1|516|NH   |
|  30086|  30017|1|795|NH   |
|  30087|  30017|1|   2137|NH   |
|  30088|  30017|1|   1030|NH   |
|  30090|  30017|1|   1176|NH   |
|  30091|  30017|1|365|NH   |
|  30095|  30017|1|   1247|NH   |
|  30096|  30017|1|   8493|NH   |
|  30097|  30017|1|784|NH   |
|  30099|  30017|1|   2375|NH   |
|  30100|  30017|1|455|NH   |
|  30101|  30017|1|   2883|NH   |
|  30102|  30017|1|670|NH   |
|  30103|  30017|1|   3444|NH   |
|  30104|  30017|1|   2250|NH   |
|  30105|  30017|1|   1436|NH   |
|  30106|  30017|1|   5358|NH   |
|  30108|  30017|1|   4258|NH   |
|  30109|  30017|1|  14226|NH   |
|  30111|  30017|1|   3466|NH   |
|  30112|  30017|1|652|NH   |
|  30113|  30017|5|  14909|NH   |
|  30117|  30017|1|   1898|NH   |
|  30118|  30017|1|267|NH   |
|  30119|  30017|1|433|NH   |
|  30120|  30017|3|   8285|NH   |
|  30122|  30017|1|728|NH   |
|  30123|  30017|1|   1011|NH   |
|  30124|  30017|1|905|NH   |
|  30125|  30017|1|   5252|NH   |
|  30126|  30017|1|   3500|NH   |
|  30128|  30017|1|   3285|NH   |
|  30129|  30017|1|362|NH   |
|  30130|  30017|1|   1232|NH   |
|  30131|  30017|1|   1123|NH   |
|  30135|  30017|1|   1386|NH   |
|  30136|  30017|1|507|NH   |
|  30137|  30017|1|922|NH   |
|  30141|  30017|1|837|NH   |
|  30142|  30017|1|   9220|NH   |
|  30143|  30017|1| 83|NH   |
|  30145|  30017|1|556|NH   |
|  30146|  30017|1|   1699|NH   |
|  30148|  30017|9|  45918|NH   |
|  30149|  30017|1|493|NH   |
|  30150|  30017|1|   3507|NH   |
|  30151|  30017|1|   1507|NH   |
|  30157|  30017|1|   3055|NH   |
|  30158|  30017|1|   3325|NH   |
|  30160|  30017|1|   3510|NH   |
|  30162|  30017|1|   2873|NH   |
|  30164|  30017|1|   1199|NH   |
|  30167|  30017|1|231|NH   |
|  30168|  30017|1|824|NH   |
|  30170|  30017|1|   8132|NH   |
|  30171|  30017|1|   4510|NH   |
|  30172|  30017|1|   4649|NH   |
|  30173|  30017|1|497|NH   |
|  30174|  30017|1|632|NH   |
|  30175|  30017|1|   2326|NH   |
|  30176|  30017|1|   1529|NH   |
|  30178|  30017|1|   5080|NH   |
|  30180|  30017|1|265|NH   |
|  30182|  30017|1|740|NH   |
|  30183|  30017|1|   3885|NH   |
|  30186|  30017|1|178|NH   |
|  30187|  30017|1|977|NH   |
|  30189|  30017|1|  17740|NH   |
|  30190|  30017|1|930|NH   |
|  30191|  30017|1|   2081|NH   |
|  30195|  30017|1|281|NH   |
|  30196|  30017|1|299|NH   |
|  30199|  30017|1|837|NH   |
|  30200|  30017|1|323|NH   |
|  30201|  30017|1|518|NH   |
|  30202|  30017|1|788|NH   |
|  30204|  30017|1|370|NH   |
|  30206|  30017|1|439|NH   |
|  30207|  30017|1|441|NH   |
|  30208|  30017|1|   2381|NH   |
|  30209|  30017|1|563|NH   |
|  30210|  30017|1|   1333|NH   |
|  30211|  30017|1|   4261|NH   |
|  30213|  30017|1|927|NH   |
|  30214|  30017|1|   1692|NH   |
|  30215|  30017|1|   2275|NH   |
|  30216|  30017|1|   1273|NH   |
|  30218|  30017|1|919|NH   |
|  30220|  30017|1|   2509|NH   |
|  30221|  30017|1|   1969|NH   |
|  30222|  30017|1|551|NH   |
|  30223|  30017|1|702|NH   |
|  30224|  30017|1|237|NH   |
|  30225|  30017|1|   5376|NH   |
|  30226|  30017|1|   1248|NH   |
|  30227|  30017|1|598|NH   |
|  30229|  30017|1|   1172|NH   |
|  30230|  30017|1|   1279|NH   |
|  30231|  30017|1|934|NH   |
|  30232|  30017|1|   2665|NH   |
|  30233|  30017|1|   2416|NH   |
|  30234|  30017|1|   8903|NH   |
|  30235|  30017|1|211|NH   |
|  30237|  30017|1|841|NH   |
|  30314|  30017|1| 83|NH   |
|  1|  30155|  606| 354508|NV   |
|  29018|  30155|  606| 353155|NV   |
|  1|  30323| 2121|1161417|NV   |
|  29001|  30323|   26|  25574|NV   |
|  29002|  30323|   19|  12726|NV   |
|  29004|  30323|   41|  29789|NV   |
|  29005|  30323|   41|  17941|NV   |
|  29006|  30323|5|518|NV   |
|  29007|  30323|4|916|NV   |
|  29008|  30323|   15|   5947|NV   |
|  29009|  30323|9|   2459|NV   |
|  29010|  30323|5|   2570|NV   |
|  29011|  30323|   40|  25534|NV   |
|  29012|  30323|   12|   2883|NV   |
|  29013|  30323|   33|  21688|NV   |
|  29014|  30323|6|   2129|NV   |
|  29015|  30323|   15|   2611|NV   |
|  29016|  30323|  664| 212888|NV   |
|  29017|  30323|   10|   4418|NV   |
|  29018|  30323| 1176| 800941|NV   |
|  1|  30911| 2121|1161417|NV   |
|  29001|  30911|   26|  25574|NV   |
|  29002|  30911|   19|  12726|NV   |
|  29004|  30911|   41|  29789|NV   |
|  29005|  30911|   41|  17941|NV   |
|  29006|  30911|5|518|NV   |
|  29007|  30911|4|916|NV   |
|  29008|  30911|   15|   5947|NV   |
|  29009|  30911|9|   2459|NV   |
|  29010|  30911|5|   2570|NV   |
|  29011|  30911|   40|  25534|NV   |
|  29012|  30911|   12|   2883|NV   |
|  29013|  30911|   33|  21688|NV   |
|  29014|  30911|6|   2129|NV   |
|  29015|  30911|   15|   2611|NV   |
|  29016|  30911|  664| 212888|NV   |
|  29017|  30911|   10|   4418|NV   |
|  29018|  30911| 1176| 800941|NV   |
|  1|  31202|  483| 400131|NJ   |
|  31003|  31202|   31|  21002|NJ   |
|  31004|  31202|  281| 247036|NJ   |
|  31008|  31202|  171| 122359|NJ   |
|  1|  31205|  500| 377847|NJ   |
|  31001|  31205|  163| 142850|NJ   |
|  31003|  31205|4|   2710|NJ   |
|  31004|  31205|7|   6220|NJ   |
|  31005|  31205|  128|  59476|NJ   |
|  31006|  31205|   92|  73161|NJ   |
|  31008|  31205|   61|  44226|NJ   |
|  31017|  31205|   45|  37949|NJ   |
|  1|  31208|  486| 392590|NJ   |
|  31003|  31208|   65|  44037|NJ   |
|  31011|  31208|  118|  88380|NJ   |
|  31013|  31208|  116|  96030|NJ   |
|  31015|  31208|  187| 160810|NJ   |
|  1|  31211|  464| 369888|NJ   |
|  31002|  31211|  255| 222998|NJ   |
|  31016|  31211|   33|  27235|NJ   |
|  31019|  31211|   86|  61589|NJ   |
|  31021|  31211|   90|  58237|NJ   |
|  1|  31212|  483| 357885|NJ   |
|  31012|  31212|  221| 146829|NJ   |
|  31013|  31212|  212| 175503|NJ   |
|  31018|  31212|   16|  10217|NJ   |
|  31020|  31212|   34|  20466|NJ   |
|  1|  31215|  421| 332263|NJ   |
|  31007|  31215|  188| 128242|NJ   |
|  31016|  31215|  233| 192295|NJ   |
|  1|  31216|  508| 390767|NJ   |
|  31003|  31216|  265| 179538|NJ   |
|  31004|  31216|   46|  40876|NJ   |
|  31015|  31216|  197| 169409|NJ   |
|  1|  31218|  574| 365991|NJ   |
|  31010|  31218|   89|  61528|NJ   |
|  31012|  31218|  105|  69760|NJ   |
|  31018|  31218|  156|  99620|NJ   |
|  31020|  31218|  224| 134839|NJ   |
|  1|  31220|  455| 304760|NJ   |
|  31007|  31220|  245| 167125|NJ   |
|  31009|  31220|   59|  38126|NJ   |
|  31020|  31220|  151|  90895|NJ   |
|  1|  31223|  537| 392434|NJ   |
|  31010|  31223|   25|  17283|NJ   |
|  31011|  31223|  139| 104108|NJ   |
|  31012|  31223|  214| 142178|NJ   |
|  31013|  31223|  128| 103481|NJ   |
|  31018|  31223|   31|  19796|NJ   |
|  1|  31226|  417| 340748|NJ   |
|  31002|  31226|  298| 260602|NJ   |
|  31009|  31226|  106|  68498|NJ   |
|  31016|  31226|   13|  10728|NJ   |
|  1|  31227|  435| 294089|NJ   |
|  31007|  31227|   63|  42975|NJ   |
|  31009|  31227|  286| 184816|NJ   |
|  31012|  31227|   57|  37870|NJ   |
|  31020|  31227|   29|  17456|NJ   |
|  1|  31230|  546| 382739|NJ   |
|  31007|  31230|   55|  37519|NJ   |
|  31014|  31230|  396| 281484|NJ   |
|  31016|  31230|2|   1650|NJ   |
|  31018|  31230|   60|  38316|NJ   |
|  31019|  31230|   33|  23632|NJ   |
|  1|  31459|  301| 849498|NH   |
|  30001|  31459|1|662|NH   |
|  30002|  31459|1|519|NH   |
|  30003|  31459|1|   1020|NH   |
|  30004|  31459|1|   2518|NH   |
|  30005|  31459|1|   1208|NH   |
|  30006|  31459|1|   3626|NH   |
|  30007|  31459|1|   8023|NH   |
|  30008|  31459|1|   1602|NH   |
|  30009|  31459|1|   1604|NH   |
|  30010|  31459|1|   1261|NH   |
|  30011|  31459|1|   5038|NH   |
|  30012|  31459|1|   3508|NH   |
|  30013|  31459|1|   2875|NH   |
|  30014|  31459|1|   5430|NH   |
|  30015|  31459|1|   2180|NH   |
|  30016|  31459|1|555|NH   |
|  30017|  31459|1|  14258|NH   |
|  30018|  31459|1|   4144|NH   |
|  30019|  31459|1|932|NH   |
|  30020|  31459|1|240|NH   |
|  30021|  31459|4|   5132|NH   |
|  30022|  31459|1|   1534|NH   |
|  30023|  31459|1|   2118|NH   |
|  30024|  31459|1|   5523|NH   |
|  30025|  31459|1|   1091|NH   |
|  30026|  31459|1|   2428|NH   |
|  30027|  31459|1|795|NH   |
|  30028|  31459|1|   1932|NH   |
|  30029|  31459|1|492|NH   |
|  30030|  31459|1|   3160|NH   |
|  30031|  31459|1|   2073|NH   |
|  30032|  31459|1|   2195|NH   |
|  30033|  31459|1|   2884|NH   |
|  30034|  31459|1|   1721|NH   |
|  30035|  31459|1|544|NH   |
|  30036|  31459|1|811|NH   |
|  30037|  31459|1|   2937|NH   |
|  30038|  31459|1|257|NH   |
|  30039|  31459|1|   3041|NH   |
|  30040|  31459|1|   2555|NH   |
|  30041|  31459|1|   1714|NH   |
|  30042|  31459|3|   6788|NH   |
|  30043|  31459|1|231|NH   |
|  30044|  31459|1|   1284|NH   |
|  30045|  31459|1|379|NH   |
|  30046|  31459|   10|  26140|NH   |
|  30047|  31459|1|   6595|NH   |
|  30048|  31459|1|   1164|NH   |
|  30049|  31459|1|450|NH   |
|  30050|  31459|1|593|NH   |
|  30051|  31459|1|694|NH   |
|  30052|  31459|1|   2663|NH   |
|  30053|  31459|1|   3060|NH   |
|  30054|  31459|1|   1214|NH   |
|  30055|  31459|1|  18430|NH   |
|  30056|  31459|1| 83|NH   |
|  30057|  31459|1|237|NH   |
|  30058|  31459|6|  16909|NH   |
|  30059|  31459|1|   1124|NH   |
|  30060|  31459|1|240|NH   |
|  30061|  31459|1|   1843|NH   |
|  30062|  31459|1|   8490|NH   |
|  30063|  31459|1|   1529|NH   |
|  30064|  31459|1|244|NH   |
|  30065|  31459|1|307|NH   |
|  30066|  31459|1|888|NH   |
|  30067|  31459|1| 83|NH   |
|  30068|  31459|1|   2725|NH   |
|  30069|  31459|1|   3984|NH   |
|  30070|  31459|1|   2907|NH   |
|  30071|  31459|1|223|NH   |
|  30072|  31459|1|   9566|NH   |
|  30073|  31459|1|   3730|NH   |
|  30074|  31459|1|   1600|NH   |
|  30075|  31459|1|   1114|NH   |
|  30076|  31459|1|829|NH   |
|  30077|  31459|3|   4354|NH   |
|  30078|  31459|1|   1080|NH   |
|  30079|  31459|1|   2679|NH   |
|  30080|  31459|1|   5478|NH   |
|  30081|  31459|1|   2297|NH   |
